taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
2069301	8.774964387392123	0.447213595499958	1.3549521336436887	12.328499818581992	9.0	0.45	1.4075316835786524	12.723450247038665	rod-shaped	['7.0', ' 11.0']	['0.4', ' 0.5']	Bacillus tamaricis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2069303	1.4832396974191326	0.7071067811865476	0.4899068059039543	3.2949301724313207	1.6	0.75	0.5964117303299373	3.769911184307752	rod-shaped	['1.0', ' 2.2']	['0.5', ' 1.0']	Ciceribacter azotifigens	Ciceribacter	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2070451	0.8944271909999159	0.5477225575051662	0.1677264128596307	1.5390597961942372	0.9	0.55	0.1702677768398718	1.555088363526948	rod-shaped	['0.8', ' 1.0']	['0.5', ' 0.6']	Sphingobacterium terrae	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2070686	0.9	0.4	0.0963421747100869	1.1309733552923256	0.9	0.4	0.0963421747100869	1.1309733552923256	rod-shaped	['0.9', ' 0.9']	['0.4', ' 0.4']	Enteroscipio rubneri	Enteroscipio	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	bacdive
2070688	1.0	0.3	0.0636172512351933	0.942477796076938	1.0	0.3	0.0636172512351933	0.942477796076938	rod-shaped	['1.0', ' 1.0']	['0.3', ' 0.3']	Rubneribacter badeniensis	Rubneribacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	bacdive
2071607	0.9797958971132712	0.4898979485566356	0.1539059796194237	1.5079644737231006	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['0.8', ' 1.2']	['0.4', ' 0.6']	Sphingomonas rhizophila	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2071609	1.9364916731037085	0.4898979485566356	0.3342388849137403	2.98037647973883	2.0	0.55	0.4316090157103728	3.455751918948773	rod-shaped	['1.5', ' 2.5']	['0.3', ' 0.8']	Alteromonas oceani	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2071625	1.5811388300841898	0.282842712474619	0.09342203874041649	1.4049629462081454	1.75	0.3	0.116631627264521	1.6493361431346416	rod-shaped	['1.0', ' 2.5']	['0.2', ' 0.4']	Hanstruepera crassostreae	Hanstruepera	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2071710	2.8	1.6	4.557403742807594	14.074335088082274	2.8	1.6	4.557403742807593	14.074335088082272	rod-shaped	['2.8', ' 2.8']	['1.6', ' 1.6']	Enterobacter sichuanensis	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2072566	1.98997487421324	0.49749371855331	0.3545880674645846	3.1101767270538954	2.0	0.5	0.3599741582238304	3.141592653589793	rod-shaped	['1.8', ' 2.2']	['0.45', ' 0.55']	Brevundimonas humi	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2072590	2.102379604162864	0.529150262212918	0.4235486822483463	3.4949424039300254	2.15	0.55	0.467246457374532	3.7149333128699302	rod-shaped	['1.7', ' 2.6']	['0.4', ' 0.7']	Massilia armeniaca	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2072922	1.095445115010332	0.6928203230275509	0.3259107096040317	2.384301183791064	1.1	0.7	0.3335324200561163	2.419026343264141	rod-shaped	['1.0', ' 1.2']	['0.6', ' 0.8']	Actinotalea solisilvae	Actinotalea	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2078952	3.162277660168379	0.4898979485566356	0.5652941000238814	4.866934411168334	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	['2.0', ' 5.0']	['0.4', ' 0.6']	Bacillus kexueae	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2078954	3.162277660168379	0.4898979485566356	0.5652941000238814	4.866934411168334	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	['2.0', ' 5.0']	['0.4', ' 0.6']	Bacillus manusensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2079460	5.138093031466052	0.447213595499958	0.7836737169522638	7.218830323380086	7.1	0.45	1.1053497402114838	10.037388528219388	rod-shaped	['2.2', ' 12.0']	['0.4', ' 0.5']	Solitalea longa	Solitalea	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2080416	1.140175425099138	0.447213595499958	0.1556822878612845	1.6019042244414097	1.15	0.45	0.1590431280879833	1.6257741982327178	rod-shaped	['1.0', ' 1.3']	['0.4', ' 0.5']	Flavobacterium alvei	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2081970	2.1354156504062622	0.848528137423857	1.0476053157681555	5.6924410554398	2.15	0.8500000000000001	1.0592403230353586	5.741260574435348	rod-shaped	['1.9', ' 2.4']	['0.8', ' 0.9']	Paenibacillus montanisoli	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2081977	1.688194301613413	0.6928203230275509	0.5493718884104595	3.6744549011642853	1.7	0.7	0.564439480094966	3.7384952577718535	rod-shaped	['1.5', ' 1.9']	['0.6', ' 0.8']	Litorimonas haliclonae	Litorimonas	Robiginitomaculaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2081978	2.4145392935299275	0.3464101615137754	0.2166821710053199	2.627693901313872	3.2	0.4	0.385368698840348	4.021238596594936	rod-shaped	['1.1', ' 5.3']	['0.2', ' 0.6']	Muricauda indica	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2081979	2.932848444771738	0.8438009243891595	1.4827736182315518	7.774625722315133	3.04	0.845	1.5468565726514554	8.07012320854146	rod-shaped	['2.24', ' 3.84']	['0.8', ' 0.89']	Dokdonia flava	Dokdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2081981	1.0816653826391969	0.3872983346207417	0.1122215307054124	1.3160986180340677	1.1	0.4	0.1214749159388053	1.3823007675795091	rod-shaped	['0.9', ' 1.3']	['0.3', ' 0.5']	Pedobacter agrisoli	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2083185	1.7748239349298849	0.5916079783099616	0.4336712983081932	3.298672286269283	1.8	0.6	0.4523893421169302	3.392920065876977	rod-shaped	['1.5', ' 2.1']	['0.5', ' 0.7']	Simplicispira soli	Simplicispira	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2083203	2.019900987672416	0.3464101615137754	0.1794883869301075	2.1982170763537776	2.3	0.35	0.2100612837853424	2.528982086139784	rod-shaped	['1.2', ' 3.4']	['0.3', ' 0.4']	Euzebyella algicola	Euzebyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2083279	1.019803902718557	0.5916079783099616	0.22612432698872248	1.8953986393359383	1.05	0.6	0.2403318379996192	1.9792033717615696	coccus-shaped	['0.8', ' 1.3']	['0.5', ' 0.7']	Kaistia algarum	Kaistia	Kaistiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2086464	2.8284271247461903	0.447213595499958	0.4208722447123676	3.9738353063184406	2.85	0.45	0.4294164458375548	4.0290925782289095	rod-shaped	['2.5', ' 3.2']	['0.4', ' 0.5']	Sphingobacterium solani	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2086470	3.162277660168379	1.0	2.2218476786498758	9.9345882657961	3.5	1.0	2.4870941840919194	10.995574287564276	rod-shaped	['2.0', ' 5.0']	['1.0', ' 1.0']	Marinicrinis lubricantis	Marinicrinis	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
2086471	2.23606797749979	0.7071067811865476	0.7855417801684584	4.967294132898051	2.25	0.75	0.8835729338221293	5.301437602932776	rod-shaped	['2.0', ' 2.5']	['0.5', ' 1.0']	Adhaeribacter swui	Adhaeribacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2093342	3.1622776601683795	0.4898979485566356	0.5652941000238815	4.8669344111683355	3.25	0.5	0.605411084285533	5.105088062083414	rod-shaped	['2.5', ' 4.0']	['0.4', ' 0.6']	Aquimarina spongiicola	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2093418	3.6918829883949456	0.916515138991168	2.234110213664392	10.630102290615662	3.8	0.95	2.469062751257253	11.341149479459151	rod-shaped	['2.9', ' 4.7']	['0.7', ' 1.2']	Sorangium kenyense	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093419	5.337602458033009	1.019803902718557	4.082165495281045	17.10065585182385	5.7	1.05	4.632572892029424	18.802432031734917	rod-shaped	['3.7', ' 7.7']	['0.8', ' 1.3']	Sorangium reichenbachii	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093420	3.495711658589707	0.916515138991168	2.104689227866565	10.065262801154375	3.65	0.95	2.362739474887324	10.89347252632261	rod-shaped	['2.6', ' 4.7']	['0.7', ' 1.2']	Sorangium orientale	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093421	4.097560249709575	0.9797958971132712	2.84323807535992	12.612780485623247	4.8	1.0	3.5081117965086026	15.079644737231009	rod-shaped	['2.3', ' 7.3']	['0.8', ' 1.2']	Sorangium arenae	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093422	4.874423042781576	1.019803902718557	3.7038340227365874	15.61671772789271	5.25	1.05	4.242917228213865	17.318029502913735	rod-shaped	['3.3', ' 7.2']	['0.8', ' 1.3']	Sorangium ambruticinum	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093423	5.2915026221291805	0.916515138991168	3.289434404538659	15.235914659567424	5.5	0.95	3.674059883449788	16.41482161500667	rod-shaped	['4.0', ' 7.0']	['0.7', ' 1.2']	Sorangium bulgaricum	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093424	2.9240383034426896	0.8774964387392122	1.591440837732761	8.060802725198764	3.2	0.9	1.8449002858206065	9.047786842338605	rod-shaped	['1.9', ' 4.5']	['0.7', ' 1.1']	Sorangium dawidii	Sorangium	Polyangiaceae	Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2093781	0.7348469228349535	0.7348469228349535	0.2077730724862219	1.6964600329384885	0.75	0.75	0.2208932334555323	1.7671458676442586	coccus-shaped	['0.6', ' 0.9']	['0.6', ' 0.9']	Georgenia deserti	Georgenia	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2094031	1.3856406460551018	0.648074069840786	0.385817973999238	2.821143206049359	1.4	0.6499999999999999	0.3926663567752491	2.858849314766711	rod-shaped	['1.2', ' 1.6']	['0.6', ' 0.7']	Salinisphaera aquimarina	Salinisphaera	Salinisphaeraceae	Salinisphaerales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2094562	1.849324200890693	0.8944271909999159	0.9746362718970504	5.196463955554822	1.85	0.9	0.9860673941454964	5.230751768227006	rod-shaped	['1.8', ' 1.9']	['0.8', ' 1.0']	Siphonobacter curvatus	Siphonobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	bacdive
2099400	1.8439088914585773	0.8	0.7928084138140622	4.634248501836133	1.85	0.8	0.7958701389094144	4.649557127312894	rod-shaped	['1.7', ' 2.0']	['0.8', ' 0.8']	Solimicrobium silvestre	Solimicrobium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2100533	0.812403840463596	0.316227766016838	0.05552722486888409	0.807089766055733	0.8500000000000001	0.35	0.0705549350118707	0.9346238144429636	rod-shaped	['0.6', ' 1.1']	['0.2', ' 0.5']	Sphingobacterium haloxyli	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2100740	1.414213562373095	0.4242640687119284	0.1799367589954137	1.8849555921538756	1.5	0.4499999999999999	0.2147082229187774	2.12057504117311	rod-shaped	['1.0', ' 2.0']	['0.3', ' 0.6']	Pedobacter mongoliensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2100822	0.2449489742783178	0.10000000000000002	0.0016620253574436	0.07695298980971181	0.25	0.1	0.0017016960206944	0.0785398163397448	rod-shaped	['0.2', ' 0.3']	['0.1', ' 0.1']	Kushneria phyllosphaerae	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2107999	2.7386127875258306	0.5	0.5050004399199948	4.301802907159107	3.25	0.5	0.605411084285533	5.105088062083414	rod-shaped	['1.5', ' 5.0']	['0.5', ' 0.5']	Lactobacillus paragasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
2108523	6.928203230275509	1.095445115010332	6.185533478670453	23.843011837910637	11.2	1.15	11.23515345232397	40.46371337823653	rod-shaped	['2.4', ' 20.0']	['0.8', ' 1.5']	Lawsonibacter asaccharolyticus	Lawsonibacter		Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
2109272	0.9	0.9	0.3817035074111599	2.5446900494077327	0.9	0.9	0.3817035074111599	2.5446900494077327	coccus-shaped	['0.9', ' 0.9']	['0.9', ' 0.9']	Nesterenkonia endophytica	Nesterenkonia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2109328	1.3674794331177342	0.529150262212918	0.2619356937549381	2.273263043382878	1.4	0.55	0.2890592490537358	2.419026343264141	rod-shaped	['1.1', ' 1.7']	['0.4', ' 0.7']	Halomonas litopenaei	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2109337	1.224744871391589	0.5916079783099616	0.2824604181289651	2.276300136311535	1.25	0.6	0.2968805057642354	2.356194490192345	rod-shaped	['1.0', ' 1.5']	['0.5', ' 0.7']	Amnibacterium endophyticum	Amnibacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2109914	1.5874507866387544	0.9	0.819040801465449	4.488411356315684	1.6	0.9	0.8270242660575131	4.523893421169302	rod-shaped	['1.4', ' 1.8']	['0.9', ' 0.9']	Ottowia oryzae	Ottowia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2109915	2.121320343559643	0.648074069840786	0.6284945969721579	4.318975841337722	2.15	0.6499999999999999	0.6415393998018154	4.390375733391735	rod-shaped	['1.8', ' 2.5']	['0.6', ' 0.7']	Simplicispira suum	Simplicispira	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
2109933	1.469693845669907	0.8944271909999159	0.7361074848887895	4.129730790872743	1.5	0.9	0.7634070148223198	4.241150082346221	rod-shaped	['1.2', ' 1.8']	['0.8', ' 1.0']	Alsobacter soli	Alsobacter	Alsobacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2109942	1.7320508075688772	0.7071067811865476	0.5876147003761992	3.847649490485592	1.75	0.75	0.662679700366597	4.123340357836604	rod-shaped	['1.5', ' 2.0']	['0.5', ' 1.0']	Marinobacter fuscus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2116499	1.414213562373095	0.316227766016838	0.102793249899129	1.4049629462081454	1.5	0.35	0.1330922637723925	1.6493361431346414	rod-shaped	['1.0', ' 2.0']	['0.2', ' 0.5']	Chryseobacterium aurantiacum	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2116700	1.095445115010332	0.4898979485566356	0.1757053436197524	1.6859555354497742	1.15	0.5	0.1930770485018726	1.8064157758141308	rod-shaped	['0.8', ' 1.5']	['0.4', ' 0.6']	Zobellella endophytica	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2116701	1.3416407864998738	0.4898979485566356	0.2221121343935814	2.064865395436372	1.45	0.5	0.2519819107566813	2.2776546738526	rod-shaped	['0.9', ' 2.0']	['0.4', ' 0.6']	Mesorhizobium ephedrae	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2125990	2.8	0.5	0.5170537909033202	4.39822971502571	2.8	0.5	0.5170537909033202	4.39822971502571	vibrio-shaped	['2.8', ' 2.8']	['0.5', ' 0.5']	Pseudodesulfovibrio hydrargyri	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
2126012	2.7832331309220137	0.5408326913195984	0.5979742826393241	4.72892464262732	7.993333333333333	0.55	1.855522795980557	13.811488502731928	rod-shaped	['0.45', ' 0.65']	['0.45', ' 0.65']	Altererythrobacter fulvus	Altererythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2126353	1.0392304845413265	0.3872983346207417	0.1072222870509086	1.2644666515873306	1.05	0.4	0.1151917306316257	1.3194689145077132	rod-shaped	['0.9', ' 1.2']	['0.3', ' 0.5']	Pedobacter yulinensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	bacdive
2126436	1.224744871391589	0.8944271909999159	0.5822015052693656	3.4414423257272846	1.25	0.9	0.6043638867343365	3.5342917352885173	rod-shaped	['1.0', ' 1.5']	['0.8', ' 1.0']	Carnobacterium antarcticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
2133767	2.683281572999748	0.3872983346207417	0.30090749286193175	3.2648388556215924	3.05	0.4	0.3665191429188092	3.8327430373795472	rod-shaped	['1.6', ' 4.5']	['0.3', ' 0.5']	Flavobacterium psychroterrae	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2133958	1.19582607431014	0.5916079783099616	0.2745109485885634	2.2225519122722925	1.2000000000000002	0.6	0.2827433388230814	2.261946710584652	rod-shaped	['1.1', ' 1.3']	['0.5', ' 0.7']	Nocardioides currus	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
2136097	1.5491933384829668	0.5477225575051662	0.3220020517660341	2.6657297628950203	1.55	0.55	0.3246966907178951	2.678207737185299	rod-shaped	['1.5', ' 1.6']	['0.5', ' 0.6']	Deinococcus rufus	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
2136109	2.0	1.5	2.650718801466388	9.424777960769381	2.0	1.5	2.650718801466388	9.42477796076938	rod-shaped	['2.0', ' 2.0']	['1.5', ' 1.5']	Novosphingobium lubricantis	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2136407	2.313093167168154	0.7188880302244571	0.841606050134154	5.2240130226776555	2.4	0.72	0.8794448810753123	5.428672105403162	rod-shaped	['1.76', ' 3.04']	['0.68', ' 0.76']	Dokdonia aurantiaca	Dokdonia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2137581	1.5	0.5	0.2617993877991494	2.356194490192345	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.5', ' 1.5']	['0.5', ' 0.5']	Ellagibacter isourolithinifaciens	Ellagibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	bacdive
2138166	2.0493901531919194	0.7071067811865476	0.712233569989242	4.55260027262307	2.15	0.75	0.8393942871310228	5.065818153913542	rod-shaped	['1.5', ' 2.8']	['0.5', ' 1.0']	Pseudaeromonas paramecii	Pseudaeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2144175	1.2	1.2	0.9047786842338604	4.523893421169302	1.3	1.3	1.1503465099894628	5.309291584566751	coccus-shaped	['0.8', ' 1.8']	['0.8', ' 1.8']	Megasphaera stantonii	Megasphaera	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	bacdive
2161673	1.5811388300841898	0.565685424949238	0.3499927792914882	2.8099258924162904	1.75	0.6000000000000001	0.4382521751757762	3.298672286269283	rod-shaped	['1.0', ' 2.5']	['0.4', ' 0.8']	Roseicyclus marinus	Roseicyclus	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2161677	1.70293863659264	0.529150262212918	0.33570702560004734	2.83092189466339	1.95	0.55	0.4197298684889863	3.3693581209750536	rod-shaped	['1.0', ' 2.9']	['0.4', ' 0.7']	Kordiimonas pumila	Kordiimonas	Kordiimonadaceae	Kordiimonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2161678	1.98997487421324	0.8774964387392122	1.0265598273363412	5.485836102163614	2.0	0.9	1.0814932709982863	5.654866776461628	rod-shaped	['1.8', ' 2.2']	['0.7', ' 1.1']	Winogradskyella pocilloporae	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2161679	1.6522711641858303	0.316227766016838	0.12149025022378139	1.6414633719633818	1.7000000000000002	0.35	0.15233451877563	1.869247628885927	other	['1.3', ' 2.1']	['0.2', ' 0.5']	Tabrizicola fusiformis	Tabrizicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
2161747	3.7523326078587433	0.3464101615137754	0.3427662204548286	4.083587099117708	4.300000000000001	0.35	0.4024838338177173	4.728096943652639	spiral-shaped	['2.2', ' 6.4']	['0.3', ' 0.4']	Saccharospirillum mangrovi	Saccharospirillum	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
2162713	5.815496539419485	0.7483314773547882	2.4480778440506987	13.671957126655698	6.35	0.75	2.6948974481574943	14.961835012721387	rod-shaped	['3.8', ' 8.9']	['0.7', ' 0.8']	Flavobacterium magnum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
2162714	1.414213562373095	0.6324555320336759	0.3780577053771959	2.8099258924162904	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	['1.0', ' 2.0']	['0.5', ' 0.8']	Hyphobacterium indicum	Hyphobacterium	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
