taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	sources	species	genus	family	order	class	phylum	superkingdom
1390249	4.69041575982343	0.3872983346207417	0.5373674184654643	5.7069864660427285	6.5	0.4	0.8000589291142006	8.168140899333462	rod-shaped	['2.0', ' 11.0']	['0.3', ' 0.5']	['bacdive']	Desulfuribacillus stibiiarsenatis	Desulfuribacillus		Bacillales	Bacilli	Firmicutes	Bacteria
1395169	1.6613247725836149	0.2449489742783178	0.07444043602114561	1.2784390829524874	1.75	0.25	0.0818123086872342	1.3744467859455345	rod-shaped	['1.2', ' 2.3']	['0.2', ' 0.3']	['bacdive']	Salinarchaeum chitinilyticum	Salinarchaeum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea
1395951	4.347413023856832	0.7937253933193772	2.02019163092186	10.84054332604095	4.45	0.8	2.1027726828027684	11.184069846779664	rod-shaped	['3.5', ' 5.4']	['0.7', ' 0.9']	['bacdive']	Rhizobium gei	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1397668	2.0	0.7	0.679893010114391	4.39822971502571	2.0	0.7	0.679893010114391	4.39822971502571	rod-shaped	['2.0', ' 2.0']	['0.7', ' 0.7']	['bacdive']	Desulfotomaculum aquiferis	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1402137	1.6	0.45	0.2306125357275758	2.261946710584651	1.6	0.45	0.2306125357275758	2.261946710584651	rod-shaped	['1.6', ' 1.6']	['0.45', ' 0.45']	['bacdive']	Microvirga zambiensis	Microvirga	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1403243	4.0	1.0	2.8797932657906435	12.566370614359172	4.0	1.0	2.8797932657906435	12.566370614359172	rod-shaped	['4.0', ' 4.0']	['1.0', ' 1.0']	['bacdive']	Bacillus canaveralius	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1403274	3.25	1.0	2.2907446432425576	10.210176124166829	3.25	1.0	2.2907446432425576	10.210176124166829	rod-shaped	['3.25', ' 3.25']	['1.0', ' 1.0']	['bacdive']	Beijerinckia doebereinerae	Beijerinckia	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1403566	1.5297058540778354	0.7745966692414834	0.5991835407194258	3.722489030088532	1.55	0.8	0.6450736915371041	3.895574890451344	rod-shaped	['1.3', ' 1.8']	['0.6', ' 1.0']	['bacdive']	Brevibacterium salitolerans	Brevibacterium	Brevibacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1404341	1.8	0.55	0.3840924268248272	3.1101767270538954	1.8	0.55	0.3840924268248272	3.110176727053896	rod-shaped	['1.8', ' 1.8']	['0.55', ' 0.55']	['bacdive']	Sphingobium scionense	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1410329	14.142135623730955	0.1414213562373095	0.22140366641822526	6.283185307179588	15.0	0.15	0.2641883072128167	7.068583470577035	spiral-shaped	['10.0', ' 20.0']	['0.1', ' 0.2']	['bacdive']	Alkalispirochaeta cellulosivorans	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria
1413211	3.1622776601683795	0.3	0.2164596525098353	2.98037647973883	5.5	0.3	0.3817035074111599	5.183627878423159	rod-shaped	['1.0', ' 10.0']	['0.3', ' 0.3']	['bacdive']	Tepidibacillus decaturensis	Tepidibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1417658	1.414213562373095	0.282842712474619	0.08293381484562282	1.2566370614359172	1.5	0.3	0.0989601685880785	1.4137166941154071	rod-shaped	['1.0', ' 2.0']	['0.2', ' 0.4']	['bacdive']	Aquimarina versatilis	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1417663	0.4898979485566356	0.4898979485566356	0.0615623918477694	0.7539822368615504	0.5	0.5	0.0654498469497873	0.7853981633974483	coccus-shaped	['0.4', ' 0.6']	['0.4', ' 0.6']	['bacdive']	Maribacter pelagius	Maribacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1420591	1.0	1.0	0.5235987755982988	3.141592653589793	1.0	1.0	0.5235987755982988	3.141592653589793	rod-shaped	['1.0', ' 1.0']	['1.0', ' 1.0']	['bacdive']	Novosphingobium barchaimii	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1424080	1.095445115010332	0.7745966692414834	0.3945429885798844	2.66572976289502	1.1	0.8	0.4188790204786391	2.7646015351590183	rod-shaped	['1.0', ' 1.2']	['0.6', ' 1.0']	['bacdive']	Pontibacter amylolyticus	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1424659	0.76	0.41	0.08229585215649922	0.9789202708585796	0.76	0.41	0.0822958521564992	0.9789202708585796	rod-shaped	['0.76', ' 0.76']	['0.41', ' 0.41']	['bacdive']	Cryobacterium flavum	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1424661	0.93	0.44	0.11910824947310102	1.2855397138489433	0.93	0.44	0.119108249473101	1.2855397138489433	rod-shaped	['0.93', ' 0.93']	['0.44', ' 0.44']	['bacdive']	Cryobacterium luteum	Cryobacterium	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1427356	1.75	0.65	0.508807110187647	3.5735616434583894	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	['1.75', ' 1.75']	['0.65', ' 0.65']	['bacdive']	Hyphomicrobium nitrativorans	Hyphomicrobium	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1428684	2.5	0.8	1.1225957748827529	6.283185307179585	2.5	0.8	1.1225957748827529	6.283185307179586	rod-shaped	['2.5', ' 2.5']	['0.8', ' 0.8']	['bacdive']	Exiguobacterium alkaliphilum	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria
1433257	1.224744871391589	0.447213595499958	0.16896642542081047	1.720721162863643	1.25	0.45	0.1749474408967816	1.7671458676442586	rod-shaped	['1.0', ' 1.5']	['0.4', ' 0.5']	['bacdive']	Flavobacterium fluminis	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1433403	0.9	0.3499999999999999	0.0753654987626801	0.9896016858807848	0.9	0.35	0.0753654987626801	0.9896016858807848	rod-shaped	['0.9', ' 0.9']	['0.35', ' 0.35']	['bacdive']	Glycocaulis abyssi	Glycocaulis	Maricaulaceae	Maricaulales	Alphaproteobacteria	Proteobacteria	Bacteria
1434066	1.3416407864998738	0.529150262212918	0.256253478587402	2.230309534156422	1.45	0.55	0.3009383962751223	2.50542014123786	rod-shaped	['0.9', ' 2.0']	['0.4', ' 0.7']	['bacdive']	Arcticiflavibacter luteus	Arcticiflavibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1434071	1.98997487421324	0.7348469228349535	0.7400916739205284	4.594035486507423	2.0	0.75	0.7731263170943632	4.71238898038469	rod-shaped	['1.8', ' 2.2']	['0.6', ' 0.9']	['bacdive']	Aliidiomarina iranensis	Aliidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1435465	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	1.05	1.05	0.6061310326019806	3.463605900582747	coccus-shaped	['0.8', ' 1.3']	['0.8', ' 1.3']	['bacdive']	Fluviicoccus keumensis	Fluviicoccus	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria
1436010	1.5	1.5	1.7671458676442586	7.0685834705770345	1.5	1.5	1.7671458676442586	7.0685834705770345	coccus-shaped	['1.5', ' 1.5']	['1.5', ' 1.5']	['bacdive']	Nesterenkonia aurantiaca	Nesterenkonia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1436798	1.5	0.3	0.09896016858807842	1.413716694115407	1.5	0.3	0.0989601685880784	1.413716694115407	rod-shaped	['1.5', ' 1.5']	['0.3', ' 0.3']	['bacdive']	Rickettsia fournieri	Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria
1437009	1.469693845669907	0.9486832980505138	0.8153371264506974	4.380240970051501	1.5	0.95	0.8387725135849998	4.476769531365456	rod-shaped	['1.2', ' 1.8']	['0.9', ' 1.0']	['bacdive']	Chenggangzhangella methanolivorans	Chenggangzhangella	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1437059	2.82842712474619	0.3	0.19286114874654942	2.6657297628950194	3.0	0.3	0.204988920646734	2.827433388230814	spiral-shaped	['2.0', ' 4.0']	['0.3', ' 0.3']	['bacdive']	Magnetospirillum moscoviense	Magnetospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1441095	1.396424004376894	0.99498743710662	0.8278991289947715	4.365005303124271	1.4	1.0	0.837758040957278	4.39822971502571	rod-shaped	['1.3', ' 1.5']	['0.9', ' 1.1']	['bacdive']	Bacillus gobiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1441386	1.2649110640673518	0.7483314773547882	0.4466258182048843	2.973746045541896	1.4	0.75	0.5080544369477243	3.2986722862692828	rod-shaped	['0.8', ' 2.0']	['0.7', ' 0.8']	['bacdive']	Athalassotoga saccharophila	Athalassotoga	Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogae	Bacteria
1444770	1.933907960581372	0.316227766016838	0.1436099524872013	1.921257933232137	2.25	0.35	0.2052507200345331	2.474004214701962	rod-shaped	['1.1', ' 3.4']	['0.2', ' 0.5']	['bacdive']	Xylella taiwanensis	Xylella	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1445505	2.946183972531247	1.6431676725154984	5.086117413921047	15.208683333672585	2.95	1.65	5.131791599638927	15.291702241348318	rod-shaped	['2.8', ' 3.1']	['1.5', ' 1.8']	['bacdive']	Gynuella sunshinyii	Gynuella	Saccharospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
1445662	1.5491933384829666	0.3464101615137754	0.13512523614964467	1.6859555354497735	1.7	0.35	0.15233451877563	1.869247628885927	vibrio-shaped	['1.0', ' 2.4']	['0.3', ' 0.4']	['bacdive']	Idiomarina tyrosinivorans	Idiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1448272	2.82842712474619	1.414213562373095	3.7024024484653033	12.566370614359172	3.0	1.5	4.417864669110647	14.137166941154067	rod-shaped	['2.0', ' 4.0']	['1.0', ' 2.0']	['bacdive']	Alteribacillus alkaliphilus	Alteribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1450134	1.1941524190822543	0.5408326913195984	0.2329164189128162	2.028955727391896	1.235	0.55	0.2498580632231608	2.1339268099508675	rod-shaped	['0.92', ' 1.55']	['0.45', ' 0.65']	['bacdive']	Stenotrophomonas bentonitica	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1450156	4.358898943540673	0.7615773105863908	1.869972635590836	10.428952032683087	5.05	0.79	2.34626601020945	12.53338389149648	rod-shaped	['2.5', ' 7.6']	['1.0', ' 0.58']	['bacdive']	Defluviitalea raffinosedens	Defluviitalea	Defluviitaleaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1453492	1.45	0.4	0.16545721308906236	1.82212373908208	1.45	0.4	0.1654572130890624	1.82212373908208	rod-shaped	['1.45', ' 1.45']	['0.4', ' 0.4']	['bacdive']	Chryseobacterium hispalense	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1453541	1.5491933384829668	0.447213595499958	0.2199306714549476	2.1765592370810616	1.55	0.45	0.2226603793231766	2.1912608758788807	rod-shaped	['1.5', ' 1.6']	['0.4', ' 0.5']	['bacdive']	Pseudoxanthomonas helianthi	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1454184	7.059745037889115	0.3	0.4919553873425354	6.653652944174832	7.25	0.3	0.5054037181462581	6.8329640215578	rod-shaped	['5.6', ' 8.9']	['0.3', ' 0.3']	['bacdive']	Alkaliphilus namsaraevii	Alkaliphilus	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1458336	1.4832396974191326	0.7937253933193772	0.6029962546730986	3.6985499455745954	1.6	0.8	0.6702064327658227	4.021238596594936	rod-shaped	['1.0', ' 2.2']	['0.7', ' 0.9']	['bacdive']	Brevitalea aridisoli	Brevitalea	Pyrinomonadaceae	Blastocatellales	Blastocatellia	Acidobacteria	Bacteria
1462440	1.1	0.8	0.4188790204786391	2.7646015351590183	1.1	0.8	0.4188790204786391	2.7646015351590183	rod-shaped	['1.1', ' 1.1']	['0.8', ' 0.8']	['bacdive']	Duganella ginsengisoli	Duganella	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1462569	2.82842712474619	0.565685424949238	0.6634705187649828	5.026548245743669	10.2	0.6000000000000001	2.8274333882308147	19.22654703996953	rod-shaped	['0.4', ' 20.0']	['0.4', ' 0.8']	['bacdive']	Bacteroides caecicola	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1462571	2.0	0.8944271909999159	1.0693086686081643	5.619851784832581	2.9	0.9	1.6540485321150262	8.19955682586936	rod-shaped	['0.8', ' 5.0']	['0.8', ' 1.0']	['bacdive']	Bacteroides gallinaceum	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
1462998	1.449137674618944	0.5477225575051662	0.2984269913751393	2.493561864619825	1.55	0.55	0.3246966907178951	2.678207737185299	rod-shaped	['1.0', ' 2.1']	['0.5', ' 0.6']	['bacdive']	Phycicoccus ginsengisoli	Phycicoccus	Intrasporangiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1463538	1.5	1.5	1.7671458676442586	7.0685834705770345	1.5	1.5	1.7671458676442586	7.0685834705770345	sphere/spheroid	['1.5', ' 1.5']	['1.5', ' 1.5']	['pcc']	Pseudanabaena tenuis	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria
1469162	1.7944358444926358	0.7	0.6007826521184336	3.946170526477383	1.85	0.7	0.6221662451046784	4.068362486398782	rod-shaped	['1.4', ' 2.3']	['0.7', ' 0.7']	['bacdive']	Scopulibacillus daqui	Scopulibacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1469948	4.702127178203499	0.5477225575051662	1.0648945858750858	8.091049746011066	5.0	0.55	1.1443578489935573	8.639379797371932	rod-shaped	['3.3', ' 6.7']	['0.5', ' 0.6']	['bacdive']	Kineothrix alysoides	Kineothrix	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1470200	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	coccus-shaped	['0.5', ' 0.5']	['0.5', ' 0.5']	['bacdive']	Neisseria arctica	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria
1471590	1.414213562373095	0.5	0.24495526016000407	2.221441469079183	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.0', ' 2.0']	['0.5', ' 0.5']	['bacdive']	Amycolatopsis oliviviridis	Amycolatopsis	Pseudonocardiaceae	Pseudonocardiales	Actinomycetia	Actinobacteria	Bacteria
1472378	1.1449017425089367	0.4189272013130682	0.1385623115956553	1.5068036011008077	1.145	0.42	0.1392369572034264	1.5107919071113316	rod-shaped	['1.13', ' 1.16']	['0.39', ' 0.45']	['bacdive']	Ensifer glycinis	Ensifer	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1472866	1.7320508075688774	0.916515138991168	0.9411413935384636	4.9871237292396495	2.0	0.95	1.1931834348180983	5.969026041820607	rod-shaped	['1.0', ' 3.0']	['0.7', ' 1.2']	['bacdive']	Mucilaginibacter fluminis	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1473182	2.85832118559129	0.6324555320336759	0.8317374953867257	5.679248822050326	3.1	0.65	0.9567785876354664	6.330309196983432	rod-shaped	['1.9', ' 4.3']	['0.5', ' 0.8']	['bacdive']	Paenibacillus liaoningensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1474952	1.4832396974191326	0.4898979485566356	0.2488029002915969	2.282794586417092	1.55	0.5	0.2716168648416175	2.4347343065320897	rod-shaped	['1.1', ' 2.0']	['0.4', ' 0.6']	['bacdive']	Sphingobacterium griseoflavum	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria
1476466	0.447213595499958	0.447213595499958	0.046832098206938094	0.6283185307179587	0.45	0.45	0.0477129384263949	0.6361725123519332	coccus-shaped	['0.4', ' 0.5']	['0.4', ' 0.5']	['bacdive']	Croceibacterium xixiisoli	Croceibacterium	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria
1477021	1.571623364550171	0.4898979485566356	0.2654628290529686	2.418822335138686	1.6	0.55	0.3365758379392816	2.7646015351590183	rod-shaped	['1.3', ' 1.9']	['0.3', ' 0.8']	['bacdive']	Conyzicola nivalis	Conyzicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1478221	7.745966692414833	0.6324555320336759	2.3672366171455264	15.39059796194237	9.5	0.65	3.080495221462167	19.39933463591697	rod-shaped	['4.0', ' 15.0']	['0.5', ' 0.8']	['bacdive']	Anaeromicrobium sediminis	Anaeromicrobium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1481665	0.6928203230275509	0.6928203230275509	0.1741247389664849	1.5079644737231006	0.7	0.7	0.1795943800302164	1.5393804002589986	coccus-shaped	['0.6', ' 0.8']	['0.6', ' 0.8']	['bacdive']	Advenella alkanexedens	Advenella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
1481893	2.4819347291981715	0.8944271909999159	1.372117189559917	6.974052658861156	2.5	0.9	1.399579527174253	7.0685834705770345	rod-shaped	['2.2', ' 2.8']	['0.8', ' 1.0']	['bacdive']	Planktotalea arctica	Planktotalea	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1481894	1.4832396974191326	0.5477225575051662	0.306462091197761	2.552241936948568	1.55	0.55	0.3246966907178951	2.678207737185299	rod-shaped	['1.1', ' 2.0']	['0.5', ' 0.6']	['bacdive']	Leucothrix arctica	Leucothrix	Thiotrichaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria
1485588	0.7348469228349535	0.7348469228349535	0.2077730724862219	1.6964600329384885	0.75	0.75	0.2208932334555323	1.7671458676442586	coccus-shaped	['0.6', ' 0.9']	['0.6', ' 0.9']	['bacdive']	Crenalkalicoccus roseus	Crenalkalicoccus	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
1486262	1.75	0.65	0.508807110187647	3.5735616434583894	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	['1.75', ' 1.75']	['0.65', ' 0.65']	['bacdive']	Martelella endophytica	Martelella	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1490051	2.598076211353316	0.8	1.1718942556954726	6.529677711243184	2.6	0.8	1.1728612573401895	6.53451271946677	rod-shaped	['2.5', ' 2.7']	['0.8', ' 0.8']	['bacdive']	Anoxybacillus geothermalis	Anoxybacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1491830	3.24037034920393	0.8944271909999159	1.8486563439660997	9.10520054524614	3.25	0.9	1.876708911438203	9.189158511750144	rod-shaped	['3.0', ' 3.5']	['0.8', ' 1.0']	['bacdive']	Bacillus mangrovi	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1492737	0.7745966692414834	0.4582575694955839	0.10256300255203202	1.115154767078211	0.85	0.5	0.1341721862470641	1.335176877775662	rod-shaped	['0.5', ' 1.2']	['0.3', ' 0.7']	['bacdive']	Flavobacterium gilvum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
1492898	2.7748873851023217	0.3872983346207417	0.3116995483492156	3.376298725417852	2.85	0.4	0.3413864016900909	3.5814156250923643	rod-shaped	['2.2', ' 3.5']	['0.3', ' 0.5']	['bacdive']	Flavisolibacter tropicus	Flavisolibacter	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
1494078	1.838477631085024	0.4	0.2142747519650895	2.31029912784235	1.95	0.4	0.2282890661608583	2.450442269800039	rod-shaped	['1.3', ' 2.6']	['0.4', ' 0.4']	['bacdive']	Marinobacter aromaticivorans	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
1494429	1.469693845669907	0.7348469228349535	0.519432681215555	3.392920065876977	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	['1.2', ' 1.8']	['0.6', ' 0.9']	['bacdive']	Bacillus ectoiniformans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1494430	1.3228756555322954	0.4898979485566356	0.2185749905380977	2.035984736793852	1.6	0.5	0.2814343418840856	2.5132741228718345	rod-shaped	['0.7', ' 2.5']	['0.4', ' 0.6']	['bacdive']	Leucobacter holotrichiae	Leucobacter	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1494448	1.571623364550171	0.4898979485566356	0.2654628290529686	2.418822335138686	1.6	0.55	0.3365758379392816	2.7646015351590183	other	['1.3', ' 1.9']	['0.3', ' 0.8']	['bacdive']	Chelatococcus reniformis	Chelatococcus	Chelatococcaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
1495039	0.9	0.45	0.1192823460659874	1.2723450247038663	0.9	0.45	0.1192823460659874	1.2723450247038663	rod-shaped	['0.9', ' 0.9']	['0.45', ' 0.45']	['bacdive']	Mesoaciditoga lauensis	Mesoaciditoga	Mesoaciditogaceae	Mesoaciditogales	Thermotogae	Thermotogae	Bacteria
1495050	1.743559577416269	1.296148139681572	1.730496936690693	7.0997213746205245	1.75	1.2999999999999998	1.7476418132532214	7.147123286916778	coccus-shaped	['1.6', ' 1.9']	['1.2', ' 1.4']	['bacdive']	Methyloterricola oryzae	Methyloterricola	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
1495650	4.0	0.3	0.2756747553525044	3.769911184307752	4.0	0.3	0.2756747553525044	3.769911184307752	filament-shaped	['4.0', ' 4.0']	['0.3', ' 0.3']	['bacdive']	Thermoflexus hugenholtzii	Thermoflexus	Thermoflexaceae	Thermoflexales	Thermoflexia	Chloroflexi	Bacteria
1500549	3.162277660168379	0.4	0.3806283698126985	3.9738353063184397	3.5	0.4	0.4230678106834255	4.39822971502571	rod-shaped	['2.0', ' 5.0']	['0.4', ' 0.4']	['bacdive']	Belliella buryatensis	Belliella	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
1500780	1.5427248620541512	0.5916079783099616	0.3698697333611951	2.8672949736829376	1.5499999999999998	0.6	0.3817035074111598	2.921681167838507	rod-shaped	['1.4', ' 1.7']	['0.5', ' 0.7']	['bacdive']	Paenibacillus arachidis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1500966	0.894427190999916	0.5477225575051662	0.1677264128596308	1.5390597961942374	1.05	0.55	0.205905218504031	1.814269757448106	rod-shaped	['0.5', ' 1.6']	['0.5', ' 0.6']	['bacdive']	Pseudomonas populi	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
