ID	designation	strain	type_strain	species	shape	reference	taxid	length	width	volume	surface
133438	J42-3A	NBRC 104585, KCTC 22285	1	Psychromonas agarivorans	rod-shaped	28986	493381	1.0	0.65	0.2599340671610805	2.0420352248333655
140472	M1A1	CIP 111183, CCM 8710, LMG 29766	1	Psychromonas aquatilis	rod-shaped	43204	2005072	3.0	1.2	2.9405307237600464	11.309733552923255
134357		JCM 14784, ATCC BAA 1526, JAMM 0404	1	Psychromonas aquimarina	rod-shaped	32593	444919	2.2627416997969525	0.99498743710662	1.5014994126273793	7.0729803328046765
134244	K41G	JCM 11830, ATCC BAA 638	1	Psychromonas hadalis	rod-shaped	32081	211669	1.7320508075688772	0.8944271909999159	0.900951225712778	4.866934411168334
134372	AK15-027	MBIC 06898, NCIMB 14416	1	Psychromonas heitensis	rod-shaped	32651		1.224744871391589	0.7071067811865476	0.38839612509906646	2.7206990463513265
13519	37	DSM 17664, CCUG 51855, CIP 108865	1	Psychromonas ingrahamii	rod-shaped	31694	357804	9.16515138991168	1.3693063937629153	12.82464279993677	39.4266748936754
13521		DSM 21936, ATCC BAA 1525, JCM 14783, JAMM 0394	1	Psychromonas japonica	rod-shaped	32593	444918	1.876166303929372	0.6324555320336759	0.5231844392950823	3.727787949539756
134358		JCM 14785, ATCC BAA 1527, JAMM 0415	1	Psychromonas macrocephali	rod-shaped	32593	444920	2.5258661880630178	0.6928203230275509	0.8651667497611132	5.49769738325929
134356		JCM 14786, ATCC BAA 1528, JAMM 0738	1	Psychromonas ossibalaenae	rod-shaped	32593	444922	2.6514147167125706	0.8774964387392122	1.4265699282089324	7.30925136956835
133850	F051-1	KCTC 23539, JCM 17632	1	Psychroserpens damuponensis	rod-shaped	30670	943936	2.0	0.5	0.35997415822383044	3.141592653589793
134187		KCCM 42261, JCM 13413, KOPRI 13649	1	Psychroserpens mesophilus	rod-shaped	31746	325473	0.9756536270623913	0.457274534606947	0.13519619231779892	1.4015950418672662
159736	T8	CGMCC 1.15924, KCTC 333888	1	Pueribacillus theae	rod-shaped	66646	2171751	2.0615528128088303	0.5916079783099616	0.5124900152358903	3.83158407797877
133210		7578-24, CGMCC 1.15371, JCM 31236	1	Pullulanibacillus camelliae	rod-shaped	25029	1707096	3.3166247903554	0.7937253933193772	1.5101567440923132	8.270209096482946
14408	UG-2	DSM 19429, LMG 24205	1	Pullulanibacillus uraniitolerans	rod-shaped	30642	492809	32.0	0.5	6.250460383704692	50.26548245743669
140731	JSSK-17	KCTC 52765, NBRC 112766	1	Puniceibacterium confluentis	rod-shaped	43510		2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334
17650		DSM 26450, JCM 14086, KCCM 42343, NBRC 101964	1	Puniceicoccus vermicola	coccus-shaped	31899	388746	0.8	0.8	0.26808257310632905	2.0106192982974678
364		DSM 25164, JCM 14767, KCTC 22046, DCY 25	1	Pusillimonas ginsengisoli	rod-shaped	23278	453575	0.6324555320336759	0.4242640687119285	0.06941832117045227	0.8429777677248872
365	B201	DSM 25667, JCM 16917, KACC 14927	1	Pusillimonas harenae	rod-shaped	23279	657015	0.7348469228349535	0.5916079783099616	0.14779268596196946	1.365780081786921
362	BN9	DSM 10065, CCUG 51657, NCIMB 14020	1	Pusillimonas noertemannii	rod-shaped	23276	2722	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167
363	MJ07	DSM 25264, JCM 16386, KCTC 22455	1	Pusillimonas soli	rod-shaped	23277	659016	0.8366600265340756	0.3872983346207417	0.08335751719928745	1.017992368396926
133960	E403	CCTCC AB 2012862, CGMCC 41.12333, KCTC 32192	1	Pustulibacterium marinum	rod-shaped	30954	1224947	1.99	0.69	0.6581133954446041	4.3137208726441445
140646	MI-28	KCTC 29239, LMG 27848, BCRC 80688	1	Puzihella rosea	rod-shaped	43286	1377991	0.7348469228349535	0.14142135623730953	0.010802467981763719	0.32648388556215924
17785	W5455	DSM 21147, CCUG 55836, KCTC 15164	1	Pyramidobacter piscolens	rod-shaped	28882	352165	1.5	0.75	0.5522330836388308	3.5342917352885173
132610	Su06	DSM 28599, ATCC BAA 2559	1	Pyrodictium delaneyi	coccus-shaped	43115	1273541	0.8	0.8	0.26808257310632905	2.0106192982974678
158527	GYP-11	CGMCC 1.15125, KCTC 42509	1	Pyruvatibacter mobilis	rod-shaped	65203		1.7846568297574747	0.32496153618543844	0.13903205872032728	1.821950401587483
6329	AG-019	DSM 44889, ATCC BAA 1104, CIP 108941, JCM 16010, NBRC 106147	1	Quadrisphaera granulorum	coccus-shaped	31447	317664	2.1	2.1	4.849048260815845	13.854423602330987
132551		DSM 100773, NCCB 100574, MSR MSr9521	1	Racemicystis crocea		43979	1707966	6.0	1.3416407864998738	7.850066838898775	25.289333031746615
133077	37	DSM 103165, NCCB 100606, MSR MSr11462	1	Racemicystis persica	rod-shaped	25205	1885912	6.0	1.8973665961010275	15.176374441541581	35.76451775686596
2086	R001	CCUG 32781, CIP 108366, ATCC 49453, DSM 7385, ATCC 49543, LMG 10661, NCPPB 3446	1	Ralstonia syzygii	rod-shaped	23167	28097	2.1213203435596424	1.0	1.4042817140102375	6.664324407237548
141112	CJ661	KACC 19305, JCM 32081	1	Ramlibacter alkalitolerans	rod-shaped	44020		2.0	1.0	1.308996938995747	6.283185307179586
158539	J77-1	KEMB 9005-548, KACC 19172, JCM 31920	1	Ravibacter arvi	rod-shaped	65230		1.7320508075688772	0.7937253933193772	0.726108201708127	4.318975841337722
140272	HM	DSM 100378, JCM 30982	1	Rectinema cohabitans	rod-shaped	43207	1652145	1.5811388300841898	0.3872983346207417	0.1710643599487759	1.9238247452427963
24684		DSM 25897, CCTCC AB 2012062, YIM 77974	1	Rehaibacterium terrae	rod-shaped	31022	1341696	0.25	0.15	0.0035342917352885177	0.11780972450961724
130500		DSM 29881, IMCC 4489, KCCM 42938, KCTC 22813, NBRC 106079	1	Reinekea aestuarii	rod-shaped	29686	672157	1.7320508075688772	0.4472135954999579	0.24865385553166358	2.433467205584167
130499		DSM 29825, CCUG 52066, CECT 7120, MED 297	1	Reinekea blandensis	rod-shaped	32185	314283	2.0	0.5	0.35997415822383044	3.141592653589793
158528		KACC 17315, CECT 8288, HME 8277	1	Reinekea marina	rod-shaped	65204		2.8284271247461903	0.28284271247461906	0.17179147360879024	2.513274122871835
11293	R 59	DSM 15388, CECT 7363, CIP 108810, KMM 3655	1	Reinekea marinisedimentorum	rod-shaped	30025	230495	1.6	0.45	0.2306125357275758	2.261946710584651
140732	Seoho-37	KCTC 52223, JCM 31892	1	Reyranella aquatilis	rod-shaped	43511		1.224744871391589	0.5916079783099616	0.28246041812896516	2.276300136311535
133909	KIS14-15	KACC 13034, NBRC 108950	1	Reyranella soli	rod-shaped	30852	1230389	6.5	0.9	3.944269576581985	18.37831702350029
132963	R49	DSM 105074, JCM 30685, KACC 18395, KEMB 9005-318	1	Rhabdobacter roseus	rod-shaped	65205	1655419	2.552175542551883	0.8732697177848319	1.354265121295633	7.001785720518809
2460	SW-353	DSM 22684, JCM 14331, KCTC 12840	1	Rheinheimera aquimaris	rod-shaped	32061	412437	2.65	0.5	0.48760135977591584	4.162610266006475
2459	K19414	DSM 18694, LMG 23818	1	Rheinheimera chironomi	rod-shaped	32078	358592	1.7	0.5	0.3010692959690218	2.670353755551324
159783	TAPG2	BCRC 81054, LMG 30056, KCTC 52815	1	Rheinheimera coerulea	rod-shaped	66591	1908522	1.0954451150103321	0.6928203230275509	0.32591070960403173	2.384301183791064
133764	LH2-2	CGMCC 1.7003, NBRC 105632	1	Rheinheimera longhuensis	rod-shaped	30433	1091037	3.0	0.4	0.36023595761162963	3.7699111843077517
158590	TP462	KACC 18560, CGMCC 1.15399	1	Rheinheimera marina	rod-shaped	65304		1.624807680927192	0.5916079783099616	0.39243342667747516	3.019853384952085
158757	KH87	ATCC BAA 2715, CIP 111115, DSM 100018	1	Rheinheimera salexigens	rod-shaped	65509	1628148	1.876166303929372	0.648074069840786	0.5476263133326243	3.819845958487136
2461	BD-d46	DSM 19413, KCTC 22077	1	Rheinheimera soli	rod-shaped	32433	443616	2.6457513110645907	1.161895003862225	2.3946095067549744	9.657523574410494
2462	JA3-B52	DSM 19460, CGMCC 1.6362	1	Rheinheimera tangshanensis	rod-shaped	32513	400153	1.8027756377319946	0.6324555320336759	0.5001280815183081	3.581966739295072
2456	A62-14B	DSM 17496, ATCC BAA 1235	1	Rheinheimera texasensis	rod-shaped	32153	306205	1.85	0.75	0.7068583470577035	4.358959806855838
133885	Ruye-90	LMG 26339, BCRC 80263, KCTC 23315	1	Rheinheimera tilapiae	rod-shaped	30763	875043	1.35	0.55	0.27718010183234953	2.332632545290422
12716		DSM 19916, KCTC 12591, LMG 23394, Gsoil 322	1	Rhizobacter fulvus	rod-shaped	32066	363843	1.05	0.45	0.14313881527918498	1.4844025288211773
141093	FH13	CCBAU 101094, HAMBI 3626, LMG 28672	1	Rhizobium acidisoli	rod-shaped	43999		1.711139970896595	0.6054750201288241	0.4345724794355491	3.2548549488772065
133420	GBV016	CFBP 71465, LMG 24466	1	Rhizobium alamii	rod-shaped	28886	492774	1.0	0.7	0.2950479100496413	2.199114857512855
133176		BR 10423, HAMBI 3664	1	Rhizobium altiplani	rod-shaped	24953		1.5	0.4	0.17174039839624206	1.8849555921538759
140533		KCTC 52299, MCCC 1K03215, MIM 27	1	Rhizobium arenae	rod-shaped	43317		2.727636339397171	0.9486832980505138	1.7045242782603969	8.12938319122025
132978	Po 20/26	DSM 100211, LMG 28788	1	Rhizobium azooxidifex	rod-shaped	43980	1636188	2.2978250586152114	0.8944271909999159	1.2564376718482642	6.456718128445862
132154		DSM 104289, ATCC BAA 2435, CIP 110456, LBP2-1, CCGE 524	1	Rhizobium calliandrae	rod-shaped	30950	1312182	1.58	0.5	0.2775073510670984	2.4818581963359367
13630	L61	DSM 17795	1	Rhizobium daejeonense	rod-shaped	31487	240521	1.2	0.65	0.32630021196816483	2.4504422698000385
13633		DSM 19331, CCBAU 33202, JCM 14381, LMG 23997	1	Rhizobium fabae	rod-shaped	31192	573179	2.23606797749979	0.5916079783099616	0.5604623766775394	4.155936441033041
133182		ZFJT-2, CCTCC AB 2013015, KCTC 32301, LMG 27603	1	Rhizobium gei	rod-shaped	24962		4.347413023856832	0.7937253933193772	2.0201916309218597	10.84054332604095
13648	YC6881	DSM 21600, KACC 13775	1	Rhizobium halophytocola	rod-shaped	30107	735519	2.4	1.0	1.6231562043547263	7.5398223686155035
140867	shin9-1	LMG 27163, KCTC 32148	1	Rhizobium ipomoeae	rod-shaped	43690		1.224744871391589	0.2449489742783178	0.053867092866798284	0.9424777960769377
133473		5LMG24135, JCM 14777, CCBAU 25010	1	Rhizobium mesosinicum	rod-shaped	29107	335017	1.8	0.6	0.45238934211693027	3.392920065876977
134342		LMG 24208, HAMBI 2971, CCBAU 41251	1	Rhizobium miluonense	rod-shaped	32542	411945	2.5	0.7	0.8723155601467657	5.497787143782138
13635		DSM 21814, CCBAU 83401, HAMBI 2975, LMG 23946	1	Rhizobium multihospitium	rod-shaped	32485	410764	1.7320508075688772	0.3872983346207417	0.18884325844144845	2.107444419312218
24484		DSM 26482, ACCC 11238, KCTC 23288, SL-1	1	Rhizobium petrolearium	rod-shaped	29927	515361	1.75	0.75	0.662679700366597	4.123340357836604
140905	PC004	BCC 73740, NBRC 110722	1	Rhizobium puerariae	rod-shaped	43749		2.0199009876724157	1.0954451150103321	1.5595675985823996	6.9513727527541995
133544	DS-42	KCTC 12873, JCM 14591	1	Rhizobium soli	rod-shaped	29434	1368429	2.1213203435596424	0.529150262212918	0.4277139683903199	3.5264290075616986
23224	JC 85	DSM 24765, KCTC 23614	1	Rhizobium subbaraonis	rod-shaped	30664	908946	3.5	0.9	2.0357520395261863	9.896016858807847
13639		DSM 25379, CCBAU 85046, LMG 25225, HAMBI 3066	1	Rhizobium tubonense	rod-shaped	29754	484088	2.0	0.55	0.4316090157103728	3.455751918948773
13640		DSM 25378, CCBAU 05176, LMG 25447, HAMBI 3039	1	Neorhizobium vignae	rod-shaped	29866	690585	1.25	0.6	0.29688050576423547	2.356194490192345
140985	166	CGMCC 1.15279, DSM 100734	1	Rhizobium wenxiniae	rod-shaped	43873	1737357	1.624807680927192	0.34641016151377546	0.14225172003150877	1.7682450832011687
159888	W44	CCTCC AB 2017179, GDMCC 1.1257, KCTC 62194	1	Rhizobium wuzhouense	rod-shaped	66652	1986026	1.0954451150103324	0.2449489742783178	0.0477739853954237	0.8429777677248872
140545	CRZM18R	LMG 29735, CECT 9169	1	Rhizobium zeae	rod-shaped	43333		2.449489742783178	0.7348469228349535	0.9349788261879989	5.654866776461628
140624	Ndbn-20	KACC 18661, CCTCC AB 2016143, DSM 107650	1	Rhizorhabdus dicambivorans	rod-shaped	43148	1850238	0.9797958971132712	0.4898979485566356	0.15390597961942368	1.5079644737231006
130849	MJ01	DSM 29349, JCM 16242, KCTC 22449	1	Rhodanobacter caeni	rod-shaped	30320	657654	1.45	0.35	0.1282817000215832	1.59435827169682
17516	GR177	DSM 18993, KACC 11762	1	Rhodanobacter ginsengisoli	rod-shaped	32132	418646	2.75	0.55	0.609796224031169	4.751658888554562
17520		DSM 21013, KACC 12822, KCTC 22231, LMG 24457, Gsoil 3054	1	Rhodanobacter ginsenosidimutans	rod-shaped	28928	490571	1.2	0.5	0.2028945255443408	1.8849555921538759
140469	RS22	KEMB 9005-480, KACC 19048, NBRC 112473	1	Rhodanobacter humi	rod-shaped	43208	1888173	2.2847319317591723	0.9797958971132712	1.4763977251457139	7.032678122503473
159720	G-5-5	KEMB 9005-533, KACC 19113, NBRC 112685	1	Rhodanobacter hydrolyticus	rod-shaped	66621	2250595	1.7435595774162693	0.7937253933193772	0.7318027507298236	4.347673670937866
140574	CR164	KACC 18699, NBRC 111845	1	Rhodanobacter rhizosphaerae	rod-shaped	43209	624397	1.5968719422671311	0.5916079783099616	0.3847541894346081	2.967932264721055
17523		DSM 25158, JCM 16126, KCTC 22620, DCY 45	1	Rhodanobacter soli	rod-shaped	29719	590609	2.3	0.5	0.41887902047863906	3.6128315516282616
17515	B39	DSM 17631, LMG 23181	1	Rhodanobacter spathiphylli	rod-shaped	31727	1163407	2.449489742783178	0.8	1.097206550402225	6.156239184776947
17519	GP18-1	DSM 19241, KACC 11761	1	Rhodanobacter terrae	rod-shaped	32132	418647	3.5	0.5	0.6544984694978736	5.497787143782138
17518	LCS2	DSM 18863, KCTC 12771	1	Rhodanobacter thiooxydans	rod-shaped	32181	1163409	2.25	0.7	0.7761042851305783	4.948008429403924
13823	JA296	DSM 19945, CCUG 55130, JCM 14887	1	Rhodobacter aestuarii	rod-shaped	29034	453582	1.75	0.85	0.832260253813496	4.673119072214817
140725	JA912	KCTC 15475, LMG 28748	1	Rhodobacter azollae	rod-shaped	43503		1.7320508075688772	1.224744871391589	1.5595680984527955	6.664324407237548
13825	JA192	DSM 18678, JCM 14543, MTCC 8172, CCUG 53723	1	Cereibacter johrii	ovoid-shaped	29369	445629	1.688194301613413	0.8485281374238571	0.794707601066852	4.500269795360647
140726	JA826	KCTC 15478, LMG 28758	1	Rhodobacter lacus	rod-shaped	43503		2.0976176963403033	0.8944271909999159	1.1306436761447758	5.89415027733723
134339	JA276	JCM 14794, ATCC BAA 1549, CCUG 55129	1	Rhodobacter maris	ovoid-shaped	32530	446682	1.224744871391589	0.7745966692414834	0.45547406329363044	2.98037647973883
13824	JA194	DSM 18937, JCM 14598, KCTC 5602	1	Rhodobacter megalophilus	ovoid-shaped	32531	418630	1.7320508075688772	1.3416407864998738	1.8163958159225286	7.300401616752501
134337	JA234	JCM 14779, CCUG 55049	1	Cereibacter ovatus	ovoid-shaped	32521	439529	1.5	1.05	0.9957866964175397	4.948008429403924
140806	N1	KEMB 563-471, JCM 31175	1	Rhodobacter sediminis	rod-shaped	43590		2.898275349237888	0.5916079783099616	0.7424961354205131	5.38670928667983
133800	JA737	KCTC 15167, MTCC 11105, NBRC 108864	1	Rhodobacter viridis	rod-shaped	30550	1054202	2.25	0.85	1.115985340340824	6.00829594999048
13872	JA173	DSM 17935, ATCC BAA 1215, JCM 13532	1	Rhodobium gokarnense	rod-shaped	32034	364296	1.5	0.55	0.3128175434965087	2.5918139392115798
1801	RS	DSM 16996, VKM B-2361	1	Rhodoblastus sphagnicola	rod-shaped	23326	333368	3.4641016151377544	0.8944271909999159	1.9892308442533086	9.733868822336667
23161	C5, C5(2010)	DSM 45579, CCM 7906, LMG 26203, CCUG 60725	1	Rhodococcus cerastii	rod-shaped	30808	908616	2.5	0.9	1.399579527174253	7.0685834705770345
141077		KACC 18500, NBRC 111581, UC 33	1	Rhodococcus humicola	rod-shaped	43970		1.019803902718557	0.6324555320336759	0.25415025644964123	2.026266377072169
141076		KACC 18499, NBRC 111580, UC 12	1	Rhodococcus pedocola	rod-shaped	43970		1.224744871391589	0.8366600265340756	0.5200127029151298	3.2191745248034978
131179	5416T-29	DSM 22190, KACC 12507	1	Rhodocytophaga aerolata	rod-shaped	29536	455078	13.75	0.6	3.831172241052753	25.918139392115794
158667	15182	KCTC 62172, MCCC 1K03442	1	Rhodohalobacter barkolensis	rod-shaped	65395		7.176350047203662	0.458257569495584	1.1584273251227621	10.331494160951811
133122	JZ3C29	MCCC 1H00131, KCTC 52046, JCM 31413	1	Rhodohalobacter halophilus	rod-shaped	25304	1812810	6.422616289332565	0.4242640687119285	0.887983013590987	8.560479699064095
133915	JA643	KCTC 15219, NBRC 109057	1	Rhodomicrobium udaipurense	rod-shaped	30868	858455	3.25	1.3	3.7386261574657533	13.273228961416876
11942	SH 1	DSM 10527, NCIMB 13988, IFAM 1310	1	Rhodopirellula baltica	ovoid-shaped	31241		1.75	1.75	2.8061621879721326	9.62112750161874
158540	TUT3581	KCTC 15603, NBRC 112816	1	Rhodoplanes azumiensis	rod-shaped	65231		2.8284271247461903	1.0	1.9596420812800337	8.885765876316732
6191	JA266	DSM 19946, JCM 14934, KCTC 5627	1	Rhodoplanes piscinae	rod-shaped	30507	444923	2.5	0.85	1.2578478836044882	6.675884388878311
133492	JA415	KCTC 5711, NBRC 104972	1	Rhodoplanes pokkaliisoli	rod-shaped	29186	551546	4.0	1.1	3.4528721256829824	13.823007675795091
6190	TUT 3530	DSM 18633, NBRC 102049	1	Rhodoplanes serenus	rod-shaped	28878	200615	2.449489742783178	0.8944271909999159	1.351731403366484	6.882884651454571
158541	TUT3542	KCTC 15602, NBRC 112815	1	Rhodoplanes tepidicaeni	rod-shaped	65231		2.29128784747792	0.9	1.2668025927459015	6.478463762006583
133647	JA531	NBRC 107575, KCTC 5841	1	Rhodopseudomonas harwoodiae	rod-shaped	29925	759839	2.75	0.9	1.5586226552622364	7.7754418176347375
133648	JA310	NBRC 106083, KCTC 5839	1	Rhodopseudomonas parapalustris	rod-shaped	29925	489619	3.0	1.0	2.0943951023931953	9.42477796076938
133803	JA575	NBRC 108862, KCTC 15143	1	Rhodopseudomonas pentothenatexigens	rod-shaped	30555	999699	4.0	0.75	1.6566992509164924	9.42477796076938
1828	ATH 2.1.6 (	DSM 123, NBRC 100419	1	Rhodopseudomonas pseudopalustris	rod-shaped	29925	1513892	4.0	0.9	2.3538382957021526	11.309733552923255
140728	TUT3615	KCTC 23279, NBRC 107609	1	Rhodopseudomonas telluris	rod-shaped	43506		3.0	1.0954451150103324	2.483289155658086	10.324326977181858
133804	JA576	NBRC 108863, KCTC 15144	1	Rhodopseudomonas thermotolerans	rod-shaped	30555	999700	3.5	0.9	2.0357520395261863	9.896016858807847
141161	WDN1C137	KCTC 52478, MCCC 1H00170, DSM 108746	1	Rhodosalinus sediminis	rod-shaped	44082	1940533	1.3416407864998738	0.6928203230275509	0.4187242911516898	2.9201606467010004
17795	2037 Souchothèque de Bretagne	DSM 22212, JCM 15944, PRI 2902	1	Rhodothermus profundi	rod-shaped	29418	633813	2.29128784747792	0.5	0.41716839333111905	3.599146534448102
13752	JA738	DSM 24766, KCTC 15110	1	Rhodovulum bhavnagarense	rod-shaped	30441	992286	1.4	0.7	0.44898595007554115	3.078760800517997
13748	JA125	DSM 18064, CIP 109541, JCM 13589	1	Rhodovulum imhoffii	rod-shaped	31834	365340	1.0	0.5	0.16362461737446837	1.5707963267948966
13750	JA297	DSM 19783, ATCC BAA 1544, CCUG 55397, JCM 14888	1	Rhodovulum kholense	rod-shaped	32522	453584	1.6431676725154984	0.7071067811865476	0.5527103748622336	3.6502008083762507
133483	JA322	NBRC 104147, KCTC 5700	1	Rhodovulum lacipunicei	rod-shaped	29158	487515	2.0	0.85	0.9741227970771599	5.340707511102648
13747	3Vi, JA 128	DSM 18063, CCUG 52183, ATCC BAA1215, JCM 13300	1	Rhodovulum marinum	ovoid-shaped	31665	320662	1.4142135623730951	0.6928203230275509	0.44608358309576146	3.0781195923884734
13751	A-20s	DSM 21153, VKM B-2489	1	Rhodovulum steppense	rod-shaped	29512	540251	1.75	0.55	0.37221327960344075	3.023782929080176
133763	A-36s	VKM B-2491, ATCC BAA 1573	1	Rhodovulum tesquicola	rod-shaped	30429	540254	1.75	0.6	0.4382521751757761	3.2986722862692828
13749	7Vi, JA 181	DSM 17937, ATCC BAA 1274, JCM 13531	1	Rhodovulum visakhapatnamense	rod-shaped	32176	364297	1.2	0.9	0.5725552611167398	3.3929200658769765
133288		WB-8-2, CRIRC RAM004, CSURP2882	1	Rickettsia amblyommatis	oval-shaped	25093		0.832	0.427	0.09876086097594636	1.1160947724849242
157747	AUS118	DSM 28985, CSUR R501, R153	1	Rickettsia fournieri	rod-shaped	66765	1436798	1.5	0.3	0.09896016858807848	1.413716694115407
140720	BWI-1	VR-1664, CSUR R172, RGBWI-1	1	Rickettsia gravesii	rod-shaped	43498		1.4	0.4	0.15917402778188286	1.759291886010284
134245	Khabarovsk	CSURR3, ATCC-VR-1596	1	Rickettsia raoultii	rod-shaped	32092	369822	1.0954451150103321	0.4	0.12090253220994587	1.376576930290914
5634	8151, RCP-8151	DSM 24015, LMG 26094	1	Riemerella columbipharyngis	rod-shaped	30469	1071918	1.75	0.35	0.1571450825264394	1.9242255003237483
5638	YM6-073	DSM 21019, KCTC 22216, MBIC 06409	1	Robiginitalea myxolifaciens	rod-shaped	32509	400055	1.7748239349298849	0.44158804331639234	0.24927551599238104	2.4621950579450727
6224		DSM 21748, IMCC 3195, KCCM 42687, NBRC 103098	1	Robiginitomaculum antarcticum	rod-shaped	32295	437507	2.9	0.7	1.0262536001726656	6.37743308678728
158358	FRIFI	DSM 28814, KCTC 15553	1	Romboutsia hominis	rod-shaped	66726	1507512	6.634003316248795	1.5198684153570665	11.116721153719665	31.676088445204027
134277		CECT 7247, CCUG 52222	1	Roseateles terrae	rod-shaped	32233	431060	2.0	0.5	0.35997415822383044	3.141592653589793
13853	EL-50	DSM 11469, CECT 7235	1	Roseibaca ekhonensis	rod-shaped	29597	254356	2.5	1.0	1.7016960206944711	7.853981633974483
