taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime
txid1929135	4.4721359549995805	0.4898979485566356	0.8121965718010025	6.882884651454574	Halofilum	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001614315	3644302.0	65.85	3292.0	88.03084925453491	1.0	-0.123471799585675	0.0455343228457685
txid1934947	0.56	0.3499999999999999	0.04265366525717641	0.6157521601035995	Immundisolibacter	Immundisolibacteraceae	Immundisolibacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G001697225	3243537.0	67.79	3055.0	90.77729034692685	1.0	-0.0802454205136258	0.0324063514816491
txid1940255	2.0	0.5	0.3599741582238304	3.1415926535897927	Fournierella	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G001486665	3829505.0	56.85	3556.0	87.94105243366963	1.0	-0.7687065646642192	0.25222065472819394
txid1940395	4.949747468305834	0.648074069840786	1.5615000139854145	10.077610296454683	Caenibacillus	Sporolactobacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G002003465	3356119.0	51.78	3322.0	80.44756458278148	2.0	-0.233656529292777	0.0979501943323938
txid1974209	6.7890310583412985	0.4409333520524795	1.0142306380644672	9.404389721073194	Rhodohalobacter	Balneolaceae	Balneolales	Balneolia	Balneolaeota	Bacteria	genus	G001715195	3122722.0	44.43	2788.0	89.90694656777005	0.0	-0.13592927789805	0.0654407690800183
txid2005375	1.9820017958812668	0.7085167717989782	0.6566758086163473	4.411680488323716	Alkalicoccus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G000429725	3519702.0	52.62	3366.0	83.5238324153579	0.0	-0.5515983480915849	0.22097261828602302
txid2005380	2.0	1.0	1.3089969389957472	6.2831853071795845	Mariniblastus	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria	genus	G001642875	6529821.0	53.41	5128.0	88.90314144905349	1.0	-0.25966841028938603	0.118276324385348
txid2024958	17.577402299147266	0.26456135438043793	0.9606715463044176	14.609352585634625	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	genus	N1591	3333683.0	59.05	2891.0	92.79106131371033	0.5	-0.10676711153966115	0.042186277716774856
txid2024975	3.6	0.6	0.9613273519984769	6.785840131753952	Silvanigrella	Silvanigrellaceae	Silvanigrellales	Oligoflexia	Proteobacteria	Bacteria	genus	G001907975	3506707.0	32.83	3069.0	90.28513075087255	5.0	-0.5377056291660229	0.23530950217253196
txid2031119	2.8982753492378883	0.5477225575051661	0.6398720118218693	4.9871237292396495	Jiulongibacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G001306455	4474039.0	41.61	3890.0	92.42179158474032	1.0	-0.439849840574332	0.18144871699214302
txid2035811	3.114399544436409	0.5	0.5785900044211233	4.8920873645724114	Pseudodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N7011	3646098.0	62.56	3342.0	89.28414660457979	2.0	-0.36149463325793496	0.15572428555542198
txid2038697	14.142135623730955	0.23237900077244503	0.5965040159238407	10.324326977181858	Williamwhitmania	Williamwhitmaniaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	G900096565	4154490.0	42.65	3674.0	87.47297502220489	1.0	-0.308837310810163	0.144351455783684
txid2039220	2.6847710443326407	0.5029733718731743	0.4900976174796358	4.242307271900926	Croceivirga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000220585	3704661.0	37.06	3261.0	93.21120070095482	1.0	-0.320463648979096	0.14048332349756398
txid2039240	3.58525731757244	0.6802741856280938	1.2193362662174752	7.6622125414304945	Anaerotignum	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G900142265	3546077.0	45.31	3560.0	87.19675291878885	1.0	-0.915219164618288	0.292496169336153
txid2039723	1.3830348602000964	0.3872983346207417	0.14760515174325511	1.682784988238309	Thiomicrorhabdus	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N4620	2604125.0	40.885000000000005	2294.5	87.6839153426193	3.0	-0.5358588817003395	0.20503453189244653
txid2045060	1.743559577416269	1.296148139681572	1.7304969366906933	7.0997213746205245	Methyloterricola	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000934725	4902375.0	61.1	4292.0	88.44978199342155	2.0	-0.15979882922716102	0.0657327124924263
txid2071980	1.8307365812440304	0.6996650983264583	0.6130542429555031	4.024073852944554	Pararheinheimera	Chromatiaceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000711985	4586440.0	51.95	3959.0	91.39873191407715	1.0	-0.7757482664476	0.30153853431289596
txid2078575	1.1726039399558574	0.6324555320336759	0.3021538038949362	2.329867468462348	Psychromicrobium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000950575	3599434.0	58.98	3397.0	91.7755958297888	2.0	-0.538491121625355	0.192231476173807
txid2083206	1.628876725193295	0.8164567517853908	0.700714719375111	4.1780273181407255	Tritonibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10514	4502823.0	59.230000000000004	4258.0	89.2569124611671	3.0	-0.7263294519344471	0.2608413644907765
txid2100760	1.3266499161421599	1.3266499161421599	1.2225527982617328	5.5292030703180375	Saccharolobus	Sulfolobaceae	Sulfolobales	Thermoprotei	Crenarchaeota	Archaea	genus	N1925	2727312.0	35.84	3025.0	86.75906921536141	1.0	-0.0745912837297544	0.0280160363362157
txid2163168	4.702127178203499	0.5477225575051661	1.0648945858750851	8.091049746011066	Kineothrix	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000732725	4676087.0	42.74	4178.0	87.71070769213661	5.0	-0.426047539183306	0.166874450620306
txid2211635	2.449489742783178	0.5656854249492381	0.568233167137339	4.353118474162122	Cognatishimia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001458335	3362067.0	54.43	3347.0	91.16213329478563	1.0	-0.7252204404719069	0.257591773349303
txid2211638	2.6433879775772606	0.8154753215150045	1.2384130800851718	6.772072607443524	Limimaricola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10063	3542542.5	67.53	3641.0	89.86618611306471	1.0	-0.3277979147936545	0.126916775565649
txid2282523	5.577875793902917	1.049890653474175	4.52274056946687	18.397668173200238	Methylorubrum	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9721	5713018.5	69.48500000000001	5370.5	86.11308067773058	1.0	-0.262569962917952	0.09078705382519131
txid2282740	3.499635511580583	0.9486832980505138	2.229231657324213	10.430231366373539	Desulfallas	Desulfallaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N4378	4343192.5	46.325	4300.0	86.47382109274707	0.0	-0.0637768310883002	0.03301589434387085
txid2282742	3.5	1.25	3.783819276784581	13.744467859455344	Desulfofarcimen	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000024205	4545624.0	41.55	4300.0	82.88769594669509	10.0	-0.0666968040637077	0.0319481305495275
txid2282743	3.5	1.0	2.4870941840919194	10.995574287564272	Desulfohalotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000711975	2622239.0	44.22	2713.0	89.03330321911925	1.0	-0.13955831653978798	0.0669496336221957
txid2304691	3.1	0.5	0.5759586531581288	4.869468613064177	Thermoclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	G000331995	2974379.0	42.24	2594.0	87.68546308321838	3.0	-0.126887047818527	0.0501602065274896
txid2321111	1.8043479427110125	0.38073078774317576	0.19037304461794124	2.158182461208536	Aliarcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	genus	N2780	2341251.0	27.05	2285.0	92.49905382106104	5.0	-0.24143963129220702	0.109869749547569
txid2529408	2.0248896490577613	0.7151838782369992	0.7070716909548554	4.5495553078075615	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N8032	2214851.0	65.45	1835.0	89.01747649708142	2.0	-0.313962908967497	0.103820502502117
txid2546365	3.0000000000000004	3.0000000000000004	14.137166941154067	28.274333882308134	Rippkaea	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	G000021805	4787694.0	39.76	4540.0	86.06847054135038	2.0	-0.22383382924628303	0.11327337201531401
txid2571159	1.6	0.9	0.8270242660575131	4.523893421169302	Mycetohabitans	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000198775	3750138.0	60.71	3338.0	84.40601385869	3.0	-0.28494669242039	0.12330984326836802
txid2571160	1.854049621773916	0.75	0.6864888810685157	4.3685015033669	Trinickia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000373005	6387382.0	63.12	5808.0	88.18270145734198	1.0	-0.30273463398907	0.117697940122275
txid2582836	1.630950643030009	0.6324555320336759	0.4461476674124217	3.240564624067707	Desulfohalovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N5722	3390909.0	65.47	3215.0	89.74580367782438	1.0	-0.162401750669314	0.0661208898909124
txid2582840	3.5	0.5	0.6544984694978736	5.497787143782138	Desulfocurvibacter	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	G000212675	4200534.0	61.42	3785.0	85.1987390174678	3.0	-0.14953689808270199	0.0711987511484967
txid2596745	8.944271909999163	8.944271909999163	374.6567856555056	251.32741228718356	Limnospira	Microcoleaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	N5455	6089210.0	44.73	5531.0	82.07061351666472	1.0	-0.0976115289336277	0.0497270675890357
txid2675229	2.418913932437792	0.8893599539379264	1.280930266221336	6.758461728362845	Peribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N7306	5443019.0	39.76	5051.0	81.48220110829523	1.0	-0.887247658348147	0.30003945873965004
txid2675230	3.8036669784146153	0.8025744350250461	1.7792362667852557	9.590421186170463	Cytobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N8750	5315603.0	37.49	5329.0	83.30125481530506	7.0	-0.8163831939671801	0.289500089042377
txid2675231	4.638572589879566	0.8475220506265141	2.4435626465579308	12.350519804731293	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N8068	4364535.0	42.13	5096.0	85.22816610697912	1.0	-0.816318447747246	0.290242861214042
txid2675232	2.8377717620226326	0.6694067163264088	0.9103503688762192	5.9678431596137855	Neobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N9020	5283728.0	39.42	5187.0	85.15945741335193	1.0	-0.8216566661242192	0.292275661543646
txid2675234	2.4654428173246643	0.6274153661109929	0.6924981434388876	4.859593669561128	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N4105	4338864.5	39.825	4303.0	85.08903154855537	1.0	-0.584563884741508	0.2305868790406465
txid2676755	0.9427347561866016	0.42627697484524535	0.1094137924239932	1.2624996501574537	Croceibacterium	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9127	3482341.0	63.9	3274.0	91.52552468903109	1.0	-0.338029995741385	0.123701456105949
txid2699295	1.4	0.7	0.4489859500755412	3.078760800517997	Embleya	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	G000372745	11392659.0	70.95	10067.0	85.41574008315354	1.0	-0.39009160602694304	0.14336286323840602
txid2709686	2.0	0.8	0.8712683625955694	5.026548245743669	Novosphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000420305	3068208.0	62.39	2895.0	90.72370582437695	2.0	-0.266618132998939	0.10880352114705098
txid2719313	3.872983346207418	1.0954451150103324	3.3060565758035225	13.3286488144751	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N5149	5465751.0	49.56	5206.0	88.28254719905401	1.0	-0.735651936562729	0.26207387959376505
txid2742598	1.8195702591835887	0.7478993770441553	0.6706408358419773	4.275253526199706	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6945	1985728.0	51.585	1942.0	86.96757571799196	1.0	-0.835406331046912	0.302371526112535
txid2755140	5.0971327345413675	0.7423848005759648	2.0991825888550677	11.887893002659784	Pseudoleptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	genus	N323	2287284.0	31.51	2317.0	90.15208038710094	2.0	-0.21299231627540696	0.10093955837852
txid2759736	3.3047703574701464	1.0582649879988748	2.553517779018685	10.987163498490405	Lacticaseibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5656	2931998.0	46.5	2941.0	85.49328479979917	1.0	-0.43152085748451	0.17792839358324497
txid2762385	1.8708286933869709	0.3872983346207417	0.20501374494762936	2.2763001363115363	Daejeonella	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7741	3862526.5	38.325	3384.0	89.6999592039867	1.0	-0.36247207206995957	0.16914418445074053
txid2767318	1.0294713711217722	0.7325683002969413	0.3302388436254202	2.369257523191067	Boudabousia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5971	2025360.5	53.065	1675.0	90.4079495889153	2.0	-0.476756346576529	0.16462092177257204
txid2767327	0.7348469228349535	0.7348469228349535	0.207773072486222	1.6964600329384885	Fannyhessea	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N2963	1449613.0	42.66	1179.0	86.75835879598235	1.0	-0.32911961198210304	0.14141106759202401
txid2767353	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria	genus	N2371	1615413.5	49.175	1450.5	88.98581568353832	1.0	-0.48107768692012154	0.17270116880952951
txid2767842	4.6101162006669885	1.2321439840956692	4.96584956001121	17.84527339296655	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6530	3333921.0	45.04	3051.0	84.17323025950525	1.0	-0.737579608223874	0.27935553637777505
txid2767875	3.464101615137755	0.8	1.6072061031116849	8.706236948324246	Agrilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	G000583695	3449704.0	43.94	3987.0	87.86171219327801	1.0	-0.681243399192074	0.25878024961892104
txid2767877	1.2500396862365386	0.5216930942979164	0.2270191393802272	2.048749034239532	Apilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7724	1479955.0	34.56	1460.0	90.16774158673744	1.0	-0.49093989246443803	0.195655648511252
txid2767879	3.211031433839149	0.787145132755823	1.4237847584102985	7.940525487835598	Companilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6511	2448180.0	36.545	2447.5	88.55327174987636	1.0	-0.5265862006842009	0.19469489857401398
txid2767881	2.0345921445239297	0.5696216258629688	0.4696801170504226	3.640941534133105	Fructilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7725	1364231.5	39.975	1349.0	88.88224308437232	1.0	-0.295646647833335	0.1289999119675135
txid2767882	1.0298835719535588	0.5	0.16667599139733547	1.617737331851058	Furfurilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6528	2466370.5	43.71	2381.5	85.8935798384583	1.0	-0.548341067637355	0.216463716095458
txid2767884	2.25	0.55	0.4910047518173048	3.887720908817368	Lapidilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5658	1852698.0	40.675	1763.0	85.98732120011292	1.0	-0.4807038295170185	0.21455934627643197
txid2767886	4.381371264764555	0.77990120020503	1.9433555972411676	10.734937418691182	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7347	2749197.0	49.23	2479.0	83.32167538375751	1.0	-0.8172944449209709	0.296376710816363
txid2767887	3.665579787340985	0.7491535384383408	1.497043060336935	8.627071251343365	Ligilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5235	2017179.5	41.405	1936.5	86.10843657221028	1.0	-0.9125341858657614	0.30239776157922804
txid2767888	1.9054066842784627	0.8533060646114156	0.9221646890776228	5.107900036466842	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5234	2431184.0	37.36	2286.5	85.53827896236935	1.0	-0.3615455687670275	0.14375567826628402
txid2767889	2.3558437978779496	0.8366600265340756	1.1261893373769423	6.192205834614363	Loigolactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N4489	2705076.0	42.86	2627.0	87.12983313294994	1.0	-0.519007090315889	0.204471703279735
txid2767890	2.1213203435596424	0.9589428131396908	1.3011863778415549	6.390705994751875	Paucilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N6944	2400586.0	38.98	2335.0	87.03399919852902	1.0	-0.47863572702743895	0.17798377881403
txid2767891	3.75	0.7	1.3533719352277027	8.246680715673207	Schleiferilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5657	3135772.0	53.325	3075.0	89.4612656056702	1.0	-0.47310394428972147	0.207762302799232
txid2767892	2.20628037427754	0.6000487925141038	0.5604763229099821	4.159078721697015	Secundilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7348	2744707.0	46.13	3409.0	83.11229341181797	1.0	-0.709686487895371	0.269247657376002
txid2767893	2.9877904528813586	0.7483314773547882	1.2014837312194622	7.024153947704487	Lentilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7349	2785629.0	42.505	2682.0	85.96161319165444	1.0	-0.5759790022778319	0.22836096690921848
txid2782229	1.4827838199094965	0.7430828042734293	0.532692776133536	3.4615046747037703	Epilithonimonas	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9311	4118409.0	36.89	3760.0	89.39764752536949	1.0	-0.5946877118805051	0.22963529809552
txid2782231	1.7978817483636236	0.7245311081914202	0.6369424011610799	4.092305366811312	Kaistella	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9310	2917943.0	38.115	2765.0	89.43202225979655	1.0	-0.5549426463212059	0.23186105601145
txid2794998	3.0624969023387623	0.6257324745675973	0.8774793642030032	6.020245830346504	Maridesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N5723	4092653.0	43.05	3599.0	88.24105048730006	1.0	-0.42651788436983007	0.181139716105391
txid2800373	2.9580398915498085	0.8660254037844386	1.5723856331627464	8.047936312008744	Priestia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6480	5487166.0	37.67	5462.0	82.8768871246259	1.0	-0.9385720416303784	0.338010992235939
txid2800384	1.8543884467383027	0.5057550201815872	0.3342762923685642	2.9463937722723217	Pseudidiomarina	Idiomarinaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5841	2574154.0	50.23	2408.0	93.82004431932108	1.0	-0.567962437399484	0.23921875939842102
txid2800681	0.9917069923747316	0.4240454319377032	0.11966287500728046	1.3211302513374408	Aurantiacibacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9354	2861557.0	60.905	2767.5	92.15554219999194	1.0	-0.30790792034645653	0.1223461111496685
