taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	B	MCB	ENC	ENCprime	SCUO
taxid1703345	9.486832980505136	0.31622776601683805	0.7368152963798776	9.424777960769381	filament-shaped	Niastella vici	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N8797	8790123.5	44.69	7124.0	88.56581461554237	2.0	0.0539361571911892	-0.167433757729042	-0.0534508739572592	0.155586347718561	-0.020169797705334898	-0.821293150766114
taxid93220	2.449489742783178	0.5916079783099616	0.6191297485464544	4.552600272623071		Pandoraea pnomenusa	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000767615	5389285.0	64.87	4810.0	87.77082674232295	4.0	0.20723740932785897	-0.0210507936746933	-0.0018108961676210897	0.11046416605180501	-0.022289094749492002	-0.368216492988035
taxid626343	1.224744871391589	0.6928203230275509	0.3746555693750285	2.665729762895019	rod-shaped	Sphingobacterium shayense	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5329010.0	40.3	4606.0	88.59376968473741	1.0	0.110624036993371	-0.0261312559610194	-0.12854301465542697	0.26649577754687803	-0.0212292600016265	-1.4435655157279799
taxid38024	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	spherical	Methanolobus oregonensis	Methanolobus	Methanosarcinaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea	genus	N1667	3072769.0	42.58	2921.0	87.66502436797306	1.0	0.0988010550793382	0.0487892044591292	0.0851169679118339	0.0983121653641757	-0.0301923611501268	-0.412263667892608
taxid551546	4.0	1.1	3.4528721256829824	13.823007675795095	rod-shaped	Rhodoplanes pokkaliisoli	Rhodoplanes	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001579845	8193889.0	63.53	7709.0	87.89500321520097	1.0	0.135138344220778	0.03847647541082601	0.11298942107478001	0.157322121876531	-0.0107836128418749	-0.478848292523776
taxid540746	1.7320508075688772	0.5	0.3073624573190221	2.7206990463513265	rod-shaped	Rudaea cellulosilytica	Rudaea	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000378125	4343639.0	63.66	3695.0	90.82688501507606	1.0	0.17917281870873297	-0.014494597041086	0.12268256202813302	0.132114973019966	-0.0314849560358194	-0.46312413695772997
taxid286698	2.75	0.8	1.2482594810263443	6.911503837897545	rod-shaped	Geobacter psychrophilus	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N5712	4304501.0	59.49	3834.0	90.38092917158107	2.0	0.0109353137761484	-0.23307263083329302	0.0647632118834172	-0.0527091552057842	-0.0123898892569717	-0.166232067746655
taxid52773	1.6431676725154984	0.6708203932499369	0.5017142267422714	3.4628845414370333	rods	Schaalia meyeri	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G001262055	2049088.0	65.51	1763.0	89.17669714526659	3.0	0.22714135575591002	0.194667083694091	0.0584814090060548	0.15789905371457003	-0.0437421933037334	-0.561483194401577
taxid516703	4.183300132670378	0.5656854249492381	1.0039872458243215	7.4343651138547395	rod-shaped	Pontibacillus litoralis	Pontibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000775615	3204236.0	38.21	3210.0	87.22756376246944	1.0	0.139451573747377	-0.0356791614400801	-0.0459579555139965	0.210601569839545	-0.0288912886078314	-0.678059497059515
taxid863522	2.6076809620810595	0.8366600265340756	1.2803215289216197	6.854145967893107	rod-shaped	Bryocella elongata	Bryocella	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	family	N3815	5345702.0	58.23	4440.0	88.20728766653393	1.0	0.157107516255251	0.0749998022221989	0.134450270943157	0.18140077476667396	-0.0385153769902447	-0.7642449684199959
taxid1069161	1.15	0.4	0.1277581012459849	1.4451326206513049	rod-shaped	Vogesella fluminis	Vogesella	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001037925	3540164.0	64.37	3347.0	88.78249708205608	1.0	0.191121683225242	-0.10551507724076402	0.282749603851139	-0.145932254744865	-0.0499547915826552	0.158843551517666
taxid291968	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	coccus-shaped	Acaricomes phytoseiuli	Acaricomes	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000376245	2419519.0	62.28	2333.0	89.73221537007977	2.0	0.104508999163085	0.00330742289857879	-0.0579933396720266	0.12077437473355199	-0.0229581142527154	-0.45433799767671296
taxid1034471	3.1	0.75	1.2590914306965344	7.3042029195962686	rod-shaped	Xenorhabdus ishibashii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9219	4214574.5	44.76	3726.0	84.69483793634197	7.0	0.16106102229306152	0.047681775647122004	0.08765161469761851	0.2031514467855105	-0.0412229754783055	-0.8203534673509154
taxid1850252	1.857417562100671	0.5477225575051661	0.3946256735092187	3.1960977073812185	rod-shaped	Tenacibaculum todarodis	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422751	1.0	0.122177420872554	-0.09855892271281463	0.015368576332215722	0.1044281001379644	-0.0270313930482045	-0.22057321716655048
taxid881260	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	rod-shaped	Enterobacter bugandensis	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N10377	4921738.0	54.79	4632.5	88.73857150498858	6.5	0.1422674116894845	0.0333103726195158	0.021912488518247647	0.16890554525176352	-0.04116663075783635	-0.7000035565371925
taxid265726	1.7	0.7	0.564439480094966	3.738495257771853	rod-shaped	Photobacterium halotolerans	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000425165	4690166.0	50.91	4264.0	87.1275984687962	0.0	0.162541513574988	0.0387210963276258	0.21363861961208802	0.265712207365442	-0.0508198853297013	-1.12563427457779
taxid993086	0.85	0.3499999999999999	0.0705549350118708	0.9346238144429634	rod-shaped	Gryllotalpicola koreensis	Gryllotalpicola	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	G000419445	2944984.0	70.93	2761.0	92.57744694028898	1.0	0.1822422582081	0.0248043507342349	0.0885082865885103	0.0759405804105121	-0.0294085369133637	-0.21078411523551502
taxid265425	1.4	0.9	0.6997897635871264	3.9584067435231383	rod-shaped	Salinimonas chungwhensis	Salinimonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000378185	3985437.0	47.0	3621.0	88.3791915416051	0.0	0.0905693519101196	-0.112147895917947	0.0033114637066433603	0.189154081941228	-0.0221555262582785	-1.02874356349797
taxid2041346	1.4142135623730951	0.5	0.2449552601600041	2.221441469079183	rod-shaped	Chryseomicrobium excrementi	Chryseomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N4471	3620767.5	38.995000000000005	3588.0	84.92099843361743	1.0	0.15277850779039498	0.02376198005632895	0.013958504404786451	0.2229134773030395	-0.026676663625669998	-0.852298148272894
taxid1611323	4.4721359549995805	0.4898979485566356	0.8121965718010025	6.882884651454574	rod-shaped	Halofilum ochraceum	Halofilum	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001614315	3644302.0	65.85	3292.0	88.03084925453491	1.0	0.12113456735704	-0.0663890347825124	0.05042347713205499	0.089450001903593	-0.0266238066745532	-0.291969560373665
taxid748908	1.15	0.3499999999999999	0.09941831751672696	1.2644910430698917	rod-shaped	Alpinimonas psychrophila	Alpinimonas	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N3662	3471800.0	69.54	3262.0	91.85985741471865	1.0	0.1822422582081	0.0524045279237085	0.0496741722846329	0.0978206261657192	-0.0254202423510407	-0.311019366950428
taxid573737	2.5377155080899043	0.7937253933193772	1.1247517746532498	6.327950614227308	rod-shaped	Pandoraea oxalativorans	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G000767615	5389285.0	64.87	4810.0	87.77082674232295	4.0	0.20723740932785897	-0.0210507936746933	-0.0018108961676210897	0.11046416605180501	-0.022289094749492002	-0.368216492988035
taxid1500966	0.8944271909999159	0.5477225575051661	0.16772641285963066	1.5390597961942367	rod-shaped	Pseudomonas populi	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6276	5045115.0	62.165000000000006	4601.5	89.02287347525258	4.0	0.16030116388397397	-0.04968902372538755	0.12787189123334952	0.0163410149431491	-0.03592034876864475	-0.164787561635184
taxid379482	3.0000000000000004	0.6	0.7916813487046278	5.6548667764616285	rod-shaped	Marinobacter pelagius	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7130	3998791.0	56.97	3668.0	91.06641850943961	1.0	0.09802674980172925	-0.05292723201190335	0.05777173307599015	0.0854292544519506	-0.022028056246161498	-0.44074250535745296
taxid1964542	7.582875444051551	0.2449489742783178	0.3534869373312964	5.835249367744131	rod-shaped	Aquimarina celericrescens	Aquimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N9333	5304043.0	32.870000000000005	4563.5	88.42351483210561	1.0	0.0872102266487992	-0.1616067445623125	-0.1215507930933495	0.09386714627249129	-0.010691818124685452	-0.21411396508649
taxid2060098	2.2449944320643653	0.6324555320336759	0.6390552130736992	4.460619068312845	rod-shaped	Paenibacillus limicola	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid415221	0.6	0.6	0.11309733552923255	1.1309733552923256	coccus-shaped	Pelagicoccus mobilis	Pelagicoccus	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	family	N2446	1839891.0	43.68	1711.0	90.31703081846372	1.0	0.0490658110511183	-0.0990142611177296	0.0550210547570326	0.078646357364348	-0.0225707573901224	-0.5093320011601951
taxid1646	1.224744871391589	0.5477225575051661	0.24555568271482825	2.107444419312217	rods	Renibacterium salmoninarum	Renibacterium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000018885	3155250.0	56.27	3528.0	90.62429284525791	2.0	0.0943251904289616	0.0702440180525108	-0.0708992569058196	0.261483012220219	-0.0162368607693888	-1.3271817467433602
taxid197482	1.9364916731037085	0.4472135954999579	0.2807673515945518	2.7206990463513265	rod-shaped	Malaciobacter halophilus	Malaciobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	family	N2481	2722273.5	27.15	2683.5	92.48826506608877	4.5	0.174899596673326	-0.05050913232370465	0.11968467844882852	0.0705912115437141	-0.018266317453401	-0.1860943468022085
taxid158899	1.5	0.4	0.17174039839624208	1.884955592153876	rod-shaped	Collimonas fungivorans	Collimonas	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001584185	5730025.0	58.74	5096.0	86.89967321259506	3.0	0.188523851436127	0.0033291039852317897	0.170184872746297	-0.0247947900075855	-0.0199281091482917	-0.160870892521292
taxid1874697	2.2627416997969525	0.916515138991168	1.2912564612921176	6.515151157740327	rod-shaped	Sphingobacterium bovisgrunnientis	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N6960	5329010.0	40.3	4606.0	88.59376968473741	1.0	0.110624036993371	-0.0261312559610194	-0.12854301465542697	0.26649577754687803	-0.0212292600016265	-1.4435655157279799
taxid321983	3.2403703492039297	1.8973665961010275	7.3737054277290355	19.315047148820984	rod-shaped	Massilia albidiflava	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6111684.0	65.51	5414.0	89.85699487320045	6.0	0.20351681516296397	-0.0357414871178106	0.130979345656673	0.0368762707794039	-0.0208161098067945	-0.0704324246279161
taxid260552	4.999999999999999	0.55	1.1443578489935573	8.639379797371932	rod-shaped	Microbulbifer agarilyticus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000220505	3862761.0	56.81	3208.0	88.69031762513912	1.0	0.14171915961287898	-0.00743522405285776	0.0436583781793087	0.13481571211778	-0.00961437692377321	-0.6553527975087421
taxid57863	9.486832980505136	0.31622776601683805	0.7368152963798776	9.424777960769381	helical	Borreliella turdi	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	genus	N597	1127042.0	28.09	1576.0	83.46814797761934	2.0	0.107173164611693	0.0191266236159731	0.12500074831333	0.0412986536349566	-0.0258605906411126	-0.0535395995317577
taxid1604004	1.4142135623730951	0.8660254037844386	0.6629968605077357	3.847649490485592	coccus-shaped	Halanaeroarchaeum sulfurireducens	Halanaeroarchaeum	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	species	G001305655	2253500.0	62.76	2307.0	87.88315952962057	1.0	0.15167506063420097	0.136389418605301	0.186586945616017	0.0828956618306973	-0.037384099180897995	-0.23377972483487602
taxid398759	1.8165902124584952	0.4898979485566356	0.3116379920386789	2.795840962154816	rod-shaped	Cellulomonas chitinilytica	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	0.21398845044424353	0.0606316751970198	0.337800943685735	0.0365857964256352	-0.02582814602369335	-0.16250737684600153
taxid642780	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.8849555921538759	coccus	Marmoricola scoriae	Marmoricola	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5081	4163496.0	72.93	3964.0	92.8678832884568	1.0	0.18278517583680498	0.0681267692124444	0.246183603615307	0.0632911680475788	-0.00786471068144594	-0.14615279639227402
taxid395922	1.2	0.5	0.2028945255443408	1.884955592153876	coccus-shaped	Coraliomargarita akajimensis	Coraliomargarita	Puniceicoccaceae	Puniceicoccales	Opitutae	Verrucomicrobia	Bacteria	species	G000025905	3750771.0	53.6	3146.0	90.31703081846372	2.0	0.17432881150919102	0.0612759288799457	0.243870184837475	0.18833934219825801	-0.0617845161876269	-1.1818055563288798
taxid291048	1.5	0.75	0.5522330836388308	3.5342917352885173	rod-shaped	Caminibacter mediatlanticus	Caminibacter	Nautiliaceae	Nautiliales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000170735	1663618.0	27.13	1773.0	93.59804955224094	6.0	0.133506326212104	-0.0844946802727867	-0.00478436035793303	0.0463167541791663	-0.0133863745975295	-0.158228163472414
taxid184067	1.19582607431014	0.8	0.4670464590506527	3.0054387280190866	rod-shaped	Kushneria indalinina	Kushneria	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	family	N7128	3750691.0	59.06	3488.0	89.75624512788029	1.0	0.119125707061333	-0.0553528783237505	0.0687859247640815	0.0792914605273844	-0.0240742432710087	-0.341675592523135
taxid51363	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Mycoplasma auris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	genus	N3035	1260528.5	28.13	2157.0	69.3182582758846	1.0	0.12057485208444951	0.07370886506221225	0.191272254874232	0.057675555263385	-0.0169959736474729	-0.10583098117238046
taxid1926630	2.379159515459188	0.6928203230275509	0.809859637174938	5.178381619861998	rod-shaped	Alteriqipengyuania halimionae	Alteriqipengyuania	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N8217	3226359.0	63.07	3016.0	91.68993510008713	1.0	0.156832926774713	0.0429865479373551	-0.039636366864603	0.141979014905597	-0.0196311447299222	-0.578342770480343
taxid1114878	1.25	0.3	0.08128870991163589	1.1780972450961724	rod-shaped	Geobacter luticola	Geobacter	Geobacteraceae	Desulfuromonadales	Deltaproteobacteria	Proteobacteria	Bacteria	genus	N5712	4304501.0	59.49	3834.0	90.38092917158107	2.0	0.0109353137761484	-0.23307263083329302	0.0647632118834172	-0.0527091552057842	-0.0123898892569717	-0.166232067746655
taxid1917180	3.5	1.0	2.4870941840919194	10.995574287564272	rod-shaped	Mesobacillus zeae	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N8068	4364535.0	42.13	5096.0	85.22816610697912	1.0	0.115416001671199	-0.042814914082809	-0.0717031727368333	0.222022408362519	-0.0159672095726296	-1.04954766226177
taxid1815556	1.98997487421324	0.7937253933193772	0.8537292472983716	4.9621254578897664	rod-shaped	Paracoccus fontiphilus	Paracoccus	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7431	4213283.0	67.36	4057.0	90.00040862771826	1.0	0.181846145184405	0.02298020331032615	0.15675961397549049	0.110566843644436	-0.0259526102485787	-0.21943036047348702
taxid1580872	1.296148139681572	0.648074069840786	0.356297328938924	2.638937829015426	rod-shaped	Taibaiella coffeisoli	Taibaiella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	family	N5687	5410659.0	44.23	4691.0	89.59162451246739	1.0	0.0934918597434937	-0.0951137056152165	-0.0234536008421166	0.13207325486727	-0.0254251261193102	-0.690640693070051
taxid995053	6.250000000000001	0.25	0.3027055421427665	4.908738521234051	rod-shaped	Mangroviflexus xiamenensis	Mangroviflexus	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria	family	N6984	4952013.5	40.195	4267.0	87.08226804989107	1.0	0.0637493187387992	-0.136727991324958	0.00245639584935454	0.08937276015792385	-0.02353320796502725	-0.40364465109450653
taxid1441095	1.3964240043768943	0.99498743710662	0.8278991289947716	4.365005303124272	rod-shaped	Bacillus gobiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001278705	4597707.0	40.44	4670.0	84.11477721394598	8.0	0.0712896353103974	-0.079662833015019	-0.24242999905432802	0.18451402732391897	-0.00278625466052715	-0.8651034328485941
taxid1038855	2.5	0.8	1.1225957748827529	6.2831853071795845	rod-shaped	Exiguobacterium aquaticum	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria	genus	N2130	3127363.0	47.7	3246.0	89.78851189142178	1.0	0.20265331122531	0.111467093554825	0.148686596858335	0.208597730190466	-0.0479995156213451	-1.00044966801913
taxid112140	1.688194301613413	0.5477225575051661	0.3547533821119726	2.9049116618120063	rod-shaped	Gluconacetobacter johannae	Gluconacetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000021325	3914947.0	66.32	3614.0	89.36695694730989	4.0	0.17200615852185097	0.042946478135345	-0.0193844693295556	0.10874247358641198	-0.0139877676853684	-0.33309284837699393
