taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	sources	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime
taxid2024554	1.918332609325088	0.8944271909999159	1.017995533691734	5.390372469209068	1.95	0.9	1.0496846453806896	5.513495107050086	rod-shaped	1.6,  2.3	0.8,  1.0	bacdive	Virgibacillus indicus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6059	4353177.0	37.22	4151.0	84.26046625124211	1.0	-0.472714270057258	0.194428801373267
taxid2024555	2.29128784747792	0.7937253933193772	1.0028191604586112	5.713467997337785	2.5	0.8	1.1225957748827529	6.283185307179586		1.5,  3.5	0.7,  0.9	bacdive	Virgibacillus profundi	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6059	4353177.0	37.22	4151.0	84.26046625124211	1.0	-0.472714270057258	0.194428801373267
taxid2024736	1.7320508075688772	0.8	0.73658240827926	4.353118474162122	1.75	0.8	0.7456046564519777	4.39822971502571	rod-shaped	1.5,  2.0	0.8,  0.8	bacdive	Levilactobacillus bambusae	Levilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N7347	2749197.0	49.23	2479.0	83.32167538375751	1.0	-0.817294444920971	0.296376710816363
taxid2025039	2.4	1.095445115010332	1.917802478011922	8.259461581745484	2.4	1.15	2.094689626704469	8.670795723907828	coccus-shaped	2.4,  2.4	0.8,  1.5	bacdive	Lactococcus reticulitermitis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N5227	2365589.0	38.58	2383.0	87.31993050789119	5.0	-0.966790059662664	0.328060167897588
taxid2025489	2.0	0.4	0.2345722514680379	2.5132741228718345	2.0	0.4	0.2345722514680379	2.5132741228718345	rod-shaped	2.0,  2.0	0.4,  0.4	bacdive	Paenibacillus translucens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.270427874912414
taxid2025493	0.9486832980505138	0.938083151964686	0.4395639820401775	2.795840962154817	0.95	0.95	0.4489205002285915	2.8352873698647887	ovoid-shaped	0.9,  1.0	0.8,  1.1	bacdive	Blautia hominis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	genus	N6441	3573774.0	45.0	3379.0	88.98198346382257	0.0	-0.606413110132511	0.229012991390962
taxid2025508	2.39165214862028	1.1661903789690602	2.1394041377271766	8.762284322992173	2.85	1.25	2.9861492670840484	11.19192382841364	rod-shaped	1.3,  4.4	0.8,  1.7	bacdive	Hymenobacter rufus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481575	0.235432929814444
taxid2025510	1.907878402833891	0.916515138991168	1.057140916670878	5.493387153366383	2.05	0.95	1.2286245269414082	6.118251692866122	rod-shaped	1.3,  2.8	0.7,  1.2	bacdive	Hymenobacter pedocola	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481575	0.235432929814444
taxid2025714	1.2727922061357857	0.7937253933193772	0.4988666585914075	3.173786106805529	1.35	0.8	0.5445427266222309	3.392920065876977	rod-shaped	0.9,  1.8	0.7,  0.9	bacdive	Hydrogenophaga soli	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6650	4981409.5	66.95500000000001	4732.0	92.52370553013944	1.5	-0.244046224222335	0.09801145064402861
taxid2026176	2.449489742783178	0.7745966692414834	1.0326214868664692	5.960752959477659	2.5	0.8	1.1225957748827529	6.283185307179586	rod-shaped	2.0,  3.0	0.6,  1.0	bacdive	Massilia phosphatilytica	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6216	6111684.0	65.51	5414.0	89.85699487320046	6.0	-0.761409989264827	0.280442491438833
taxid2026184	4.182104733265296	0.2449489742783178	0.1932293931080547	3.21825462922112	4.3	0.25	0.2069851409787025	3.377212102609028	rod-shaped	3.3,  5.3	0.2,  0.3	bacdive	Meiothermus luteus	Meiothermus	Thermaceae	Thermales	Deinococci	Deinococcus-Thermus	Bacteria	genus	N1308	3034817.0	63.16	2927.0	91.71823635693012	2.0	-0.176193864774241	0.0712490167493093
taxid2026199	1.19582607431014	0.3464101615137754	0.1018211561153104	1.301393143991059	1.2000000000000002	0.35	0.1042288812675363	1.3194689145077132	rod-shaped	1.1,  1.3	0.3,  0.4	bacdive	Paraburkholderia aromaticivorans	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8589	7546641.5	63.625	6812.5	86.4220056446076	3.5	-0.494701645291558	0.18834845784479648
taxid2026365	5.47722557505166	5.47722557505166	86.03605814318209	94.24777960769374	5.5	5.5	87.11374629016697	95.03317777109125	sphere/spheroid	5.0,  6.0	5.0,  6.0	pcc	Gloeothece tepidariorum	Gloeothece	Aphanothecaceae	Chroococcales		Cyanobacteria	Bacteria	genus	N6751	7198058.5	39.205	6455.0	83.9310241566826	3.0	-0.13276997927127748	0.0697006864941489
taxid2026653	1.224744871391589	0.3872983346207417	0.1290776858583086	1.490188239869415	1.25	0.4	0.1403244718603441	1.5707963267948966	rod-shaped	1.0,  1.5	0.3,  0.5	bacdive	Flavobacterium chuncheonense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2026654	1.3416407864998738	0.3872983346207417	0.1428491614135153	1.6324194278107962	1.35	0.4	0.1528908424747033	1.6964600329384885	rod-shaped	1.2,  1.5	0.3,  0.5	bacdive	Flavobacterium luteum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2026655	1.224744871391589	0.4242640687119284	0.1531512538501389	1.6324194278107955	1.25	0.4499999999999999	0.1749474408967815	1.7671458676442584	rod-shaped	1.0,  1.5	0.3,  0.6	bacdive	Flavobacterium lacicola	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2026658	1.2409673645990855	0.7483314773547882	0.436094829155987	2.917455541306407	1.25	0.75	0.4417864669110646	2.945243112740431	rod-shaped	1.1,  1.4	0.7,  0.8	bacdive	Arthrobacter silviterrae	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6387	3639179.0	63.62	3480.0	89.64401703809979	1.0	-0.328627403807091	0.117620646354688
taxid2026681	1.6492422502470645	0.6708203932499369	0.5038611597294754	3.4756863763771	1.65	0.675	0.5099320294320964	3.498948817935632	rod-shaped	1.6,  1.7	0.6,  0.75	bacdive	Flavobacterium foetidum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2027552	2.264950330581225	0.565685424949238	0.5218533542036241	4.02516367180619	2.3	0.6000000000000001	0.5937610115284709	4.335397861953915	rod-shaped	1.9,  2.7	0.4,  0.8	bacdive	Flavobacterium flaviflagrans	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2027858	2.179449471770337	1.7972200755611427	4.009155124740593	12.305462426244434	2.2	1.7999999999999998	4.071504079052371	12.44070690821558	rod-shaped	1.9,  2.5	1.7,  1.9	bacdive	Aureimonas endophytica	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9563	4797175.0	67.1	4400.0	88.6678344380377	1.0	-0.288904800135517	0.113319008129862
taxid2027859	1.469693845669907	0.8944271909999159	0.7361074848887895	4.129730790872743	1.5	0.9	0.7634070148223198	4.241150082346221	rod-shaped	1.2,  1.8	0.8,  1.0	bacdive	Nakamurella intestinalis	Nakamurella	Nakamurellaceae	Nakamurellales	Actinomycetia	Actinobacteria	Bacteria	genus	N3309	5940579.0	69.93	5283.0	90.73247604542968	1.5	-0.22068691404095953	0.08491288247013365
taxid2027860	2.0493901531919194	0.565685424949238	0.4676771726282037	3.642080218098456	2.15	0.6000000000000001	0.5513495107050087	4.052654523130833	rod-shaped	1.5,  2.8	0.4,  0.8	bacdive	Mucilaginibacter rubeus	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria	genus	N7365	7035113.0	43.06	5968.0	87.92643030202292	1.0	-0.551016567794858	0.224148987790175
taxid2027862	4.58257569495584	0.282842712474619	0.2820078788383037	4.071969473587704	5.0	0.3	0.3463605900582748	4.712388980384691	rod-shaped	3.0,  7.0	0.2,  0.4	bacdive	Flavivirga aquimarina	Flavivirga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534403	1.0	-0.330980267965289	0.14853278679115
taxid2027878	2.738612787525831	0.316227766016838	0.2068113218031254	2.7206990463513274	2.75	0.35	0.2533563575426268	3.023782929080176	rod-shaped	2.5,  3.0	0.2,  0.5	bacdive	Emticicia soli	Emticicia	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	G000263195	5220361.0	35.58	4319.0	89.2849172691314	2.0	-0.522573603988167	0.213174217113018
taxid2029103	1.9364916731037085	0.848528137423857	0.935116456739174	5.162163488590929	2.0	0.8999999999999999	1.081493270998286	5.654866776461627	rod-shaped	1.5,  2.5	0.6,  1.2	bacdive	Actibacterium pelagium	Actibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8871	3798229.5	61.790000000000006	3782.5	91.48236015817952	1.5	-0.336430257281053	0.12708359831580152
taxid2029104	1.9364916731037085	0.7745966692414834	0.7908768418148544	4.712388980384691	2.0	0.8	0.8712683625955694	5.026548245743669	rod-shaped	1.5,  2.5	0.6,  1.0	bacdive	Pseudooceanicola lipolyticus	Pseudooceanicola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10217	4659730.0	66.1	4463.0	90.01184617992888	1.0	-0.326013399148027	0.125589269194353
taxid2029677	2.8284271247461903	0.282842712474619	0.1717914736087902	2.513274122871835	5.4	0.3	0.3746349239405829	5.089380098815465	rod-shaped	0.8,  10.0	0.2,  0.4	bacdive	Tenacibaculum insulae	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N7765	3322428.0	31.509999999999998	3050.5	89.57201656422754	1.0	-0.328665092974729	0.1535932382495805
taxid2029860	2.5690465157330262	2.5690465157330262	8.877987426613064	20.734511513692645	2.6	2.6	9.202772079915702	21.237166338267	sphere-shaped	2.2,  3.0	2.2,  3.0	bacdive	Tundrisphaera lichenicola	Tundrisphaera	Isosphaeraceae	Isosphaerales	Planctomycetia	Planctomycetes	Bacteria	family	N2736	7218277.5	64.375	5581.5	85.47821755597373	3.5	-0.113607404308487	0.04692864185001585
taxid2029864	1.019803902718557	0.2449489742783178	0.0442094772427565	0.7847695933380548	1.05	0.25	0.0474511390385958	0.8246680715673207	rod-shaped	0.8,  1.3	0.2,  0.3	bacdive	Silanimonas algicola	Silanimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	G000429065	2647044.0	71.09	2392.0	93.6384510419925	3.0	-0.256427195122346	0.0920790338027393
taxid2029869	0.7745966692414834	0.4898979485566356	0.1152268364111653	1.1921505918955322	0.95	0.5	0.1538071403320002	1.4922565104551515	ovoid-shaped	0.4,  1.5	0.4,  0.6	bacdive	Butyratibacter algicola	Butyratibacter	Tepidamorphaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	family	G000496075	4300776.0	68.58	4081.0	90.64775752096833	1.0	-0.132802474394617	0.0550533422293727
taxid2029884	1.095445115010332	0.5477225575051662	0.2150901453579554	1.884955592153876	1.15	0.55	0.2296635129468038	1.987057353395544	rod-shaped	0.8,  1.5	0.5,  0.6	bacdive	Novosphingobium clariflavum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N8216	4687742.0	64.08	4316.5	90.61899324924417	1.0	-0.4596257106624085	0.165475374482877
taxid2029981	3.4292856398964493	0.8944271909999159	1.9673553218441788	9.6360385120364	3.85	0.9	2.2584124188493626	10.885618544688633	rod-shaped	2.1,  5.6	0.8,  1.0	bacdive	Hymenobacter rubripertinctus	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8136	5148030.5	58.705	4544.0	86.19454477776344	2.0	-0.5620589039481575	0.235432929814444
taxid2029983	2.39165214862028	0.4898979485566356	0.4200346132789783	3.680895668423037	2.85	0.5	0.5268712679457883	4.476769531365456	rod-shaped	1.3,  4.4	0.4,  0.6	bacdive	Chitinophaga caeni	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N6540	8280239.0	45.485	6634.5	89.33643169199833	1.0	-0.510657297397852	0.2083063929255305
taxid2030798	1.624807680927192	0.7071067811865476	0.5455004230255094	3.6094151616900416	1.75	0.75	0.662679700366597	4.123340357836604	rod-shaped	1.1,  2.4	0.5,  1.0	bacdive	Acidimangrovimonas pyrenivorans	Acidimangrovimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313669	1.0	-0.3215325506336365	0.13553622051146852
taxid2033606	3.098386676965933	0.5916079783099616	0.7975046096659342	5.758634455116964	4.6	0.6	1.244070690821558	8.670795723907828	rod-shaped	1.2,  8.0	0.5,  0.7	bacdive	Chitinophaga sedimenti	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	genus	N6540	8280239.0	45.485	6634.5	89.33643169199833	1.0	-0.510657297397852	0.2083063929255305
taxid2033802	1.224744871391589	0.6324555320336759	0.3185343606099185	2.433467205584167	1.25	0.65	0.3428917481699359	2.552544031041707	rod-shaped	1.0,  1.5	0.5,  0.8	bacdive	Halomonas endophytica	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N8290	3845518.0	59.655	3645.0	90.07212627028957	1.0	-0.352555347032934	0.15142786820375248
taxid2034155	1.5491933384829666	0.6123724356957946	0.3961555777581939	2.98037647973883	1.7	0.625	0.4576376017192163	3.337942194439155	rod-shaped	1.0,  2.4	0.5,  0.75	bacdive	Serratia oryzae	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N9902	5267389.0	55.33	4887.0	86.77525994173276	7.0	-0.825935648185401	0.294480618751279
taxid2035344	1.8165902124584952	0.812403840463596	0.8012794603648793	4.6363777224868805	1.85	0.8500000000000001	0.8890052711189619	4.940154447769951	rod-shaped	1.5,  2.2	0.6,  1.1	bacdive	Amylibacter cionae	Amylibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N6192	3921814.5	64.67	3884.0	90.16152953313669	1.0	-0.3215325506336365	0.13553622051146852
taxid2035356	1.224744871391589	0.5916079783099616	0.2824604181289651	2.276300136311535	1.25	0.6	0.2968805057642354	2.356194490192345	rod-shaped	1.0,  1.5	0.5,  0.7	bacdive	Reyranella aquatilis	Reyranella	Reyranellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G000312425	5792259.0	64.87	5687.0	92.95632325833496	1.0	-0.188426833892607	0.0729528520469475
taxid2035528	1.296148139681572	0.4898979485566356	0.2135369724913774	1.99484949169586	1.2999999999999998	0.5	0.2225294796292769	2.042035224833365	rod-shaped	1.2,  1.4	0.4,  0.6	bacdive	Altererythrobacter deserti	Altererythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N8217	3226359.0	63.07	3016.0	91.68993510008713	1.0	-0.338029995741385	0.128836465733675
taxid2035833	3.3226495451672298	0.938083151964686	2.08033166483882	9.792097869070924	3.55	0.95	2.291857290640704	10.595021224231576	rod-shaped	2.3,  4.8	0.8,  1.1	bacdive	Paenibacillus yanchengensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	-0.7305024763539	0.270427874912414
taxid2035834	1.2489995996796797	0.648074069840786	0.3407445707146939	2.542944121209459	1.25	0.6499999999999999	0.3428917481699358	2.5525440310417062	rod-shaped	1.2,  1.3	0.6,  0.7	bacdive	Aestuariimicrobium soli	Aestuariimicrobium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	G000421525	2990149.0	68.55	2633.0	92.04354030518212	1.0	-0.298844126092175	0.107959658828725
taxid2036016	2.3323807579381204	1.5297058540778354	3.349409327591641	11.208751767440797	2.45	1.55	3.648043569287248	11.93019810200724	rod-shaped	1.7,  3.2	1.3,  1.8	bacdive	Niallia endozanthoxylicus	Niallia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	G001591585	5097246.0	35.57	4984.0	83.69490112896258	1.0	-0.820595249778196	0.304848006674973
taxid2036687	1.449137674618944	0.5477225575051662	0.2984269913751393	2.493561864619825	1.55	0.55	0.3246966907178951	2.678207737185299	rod-shaped	1.0,  2.1	0.5,  0.6	bacdive	Thalassotalea profundi	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N6284	3861670.0	38.76	3306.0	87.64570768605292	1.0	-0.576894108013696	0.237456549015653
taxid2036822	2.3664319132398464	0.282842712474619	0.1427634583595503	2.1027559943293546	3.9	0.3	0.2686061718819273	3.675663404700058	rod-shaped	0.8,  7.0	0.2,  0.4	bacdive	Bizionia berychis	Bizionia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000224335	3279329.0	33.77	3046.0	88.61169464850889	1.0	-0.292080736014807	0.130233874834099
taxid2038277	2.672077843177477	1.7492855684535902	5.02049040711348	14.684517860548258	2.75	1.75	5.211444063376818	15.11891464540088	rod-shaped	2.1,  3.4	1.7,  1.8	bacdive	Methylobacterium frigidaeris	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9720	7647492.5	70.33500000000001	6994.5	84.22167723253796	6.5	-0.2412206936269535	0.0860054332162607
taxid2038343	1.0488088481701516	0.447213595499958	0.141330459518097	1.4735375693343078	1.05	0.45	0.1431388152791849	1.4844025288211773	rod-shaped	1.0,  1.1	0.4,  0.5	bacdive	Jatrophihabitans telluris	Jatrophihabitans	Jatrophihabitantaceae	Jatrophihabitantales	Actinomycetia	Actinobacteria	Bacteria	genus	G900129455	4480046.0	72.94	4211.0	93.04016074834944	1.0	-0.138486322649114	0.0514763069216997
taxid2038684	2.545584412271571	0.5916079783099616	0.6455451504714185	4.731200987241047	2.55	0.6	0.6644468462342412	4.806636759992383	rod-shaped	2.4,  2.7	0.5,  0.7	bacdive	Chryseomicrobium deserti	Chryseomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N4471	3620767.5	38.995000000000005	3588.0	84.92099843361743	1.0	-0.8308457141871934	0.2997734410483125
taxid2038730	1.19582607431014	1.19582607431014	0.8953702877223527	4.4924774946334045	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169303	coccus-shaped	1.1,  1.3	1.1,  1.3	bacdive	Roseomonas aerofrigidensis	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N6176	5301508.0	69.925	4920.5	89.49761669470053	1.0	-0.2370049772638655	0.09432774309348925
taxid2038737	2.280350850198276	0.3872983346207417	0.2534383354122293	2.77457950559174	3.1	0.4	0.3728023282259888	3.895574890451344	rod-shaped	1.0,  5.2	0.3,  0.5	bacdive	Flavobacterium ardleyense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	N8152	3800950.0	34.599999999999994	3342.0	89.96040755237209	1.0	-0.493533747393993	0.2033681146209545
taxid2039234	1.2649110640673518	0.447213595499958	0.1752757162124529	1.7771531752633467	1.4	0.45	0.1988039101099791	1.9792033717615696	rod-shaped	0.8,  2.0	0.4,  0.5	bacdive	Halobacterium litoreum	Halobacterium	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea	genus	N365	3130345.0	66.43	3301.0	88.05317493862354	1.0	-0.136756442811699	0.0566709745392722
taxid2039455	0.6928203230275509	0.447213595499958	0.085411912750584	0.973386882233667	0.7	0.45	0.0874737204483908	0.9896016858807848		0.6,  0.8	0.4,  0.5	bacdive	Streptomyces boninensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	N5091	8318010.0	71.99	7310.0	87.56259485470594	1.0	-0.467889854870651	0.173475057539848
taxid2039631	2.0	1.0	1.308996938995747	6.283185307179585	2.0	1.0	1.308996938995747	6.283185307179586	rod-shaped	2.0,  2.0	1.0,  1.0	bacdive	Ramlibacter alkalitolerans	Ramlibacter	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8889	4585682.0	69.93	4409.0	92.4320526368815	1.0	-0.226968128295459	0.0719585424303558
taxid2039708	1.97484176581315	0.5477225575051662	0.4222930996894756	3.3981520197416946	2.15	0.55	0.467246457374532	3.71493331286993	rod-shaped	1.3,  3.0	0.5,  0.6	bacdive	Flavimarina flava	Flavimarina	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	genus	G000733945	4140757.0	40.15	3534.0	89.10732989161161	2.0	-0.291529109896809	0.132738129579221
